id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2
14131,2025-02-04,4490,9242,1,1
9236,2025-02-04,10424,,2,2
2905,2025-02-04,8112,,2,1
1816,2025-02-04,1949,,2,2
1591,2025-02-04,9076,,1,1
7412,2025-02-04,355,,2,1
5883,2025-02-04,10369,,2,1
10955,2025-02-04,1027,,2,1
3416,2025-02-04,5214,,2,2
2499,2025-02-04,11238,,2,2
5798,2025-02-04,10850,,4,2
1176,2025-02-04,5617,,2,1
10881,2025-02-04,10955,,2,1
1795,2025-02-04,2336,,2,1
11173,2025-02-04,9007,,3,1
3698,2025-02-04,12266,,4,2
7895,2025-02-04,7248,,2,2
5986,2025-02-04,3540,,2,1
8371,2025-02-04,12088,,2,1
521,2025-02-04,11215,,2,1
3745,2025-02-04,4217,,2,1
1854,2025-02-04,1820,,2,2
12263,2025-02-04,9813,,2,1
211,2025-02-04,6443,,2,1
6114,2025-02-04,10976,,2,2
3825,2025-02-04,9007,,2,2
12328,2025-02-04,4682,10945,2,1
1205,2025-02-04,6027,,2,1
11124,2025-02-04,11482,,2,1
7429,2025-02-04,2435,,2,1
14871,2025-02-04,5591,,3,3
6815,2025-02-04,2742,,2,2
8291,2025-02-04,5330,,3,3
7341,2025-02-04,6058,,2,1
4174,2025-02-04,9506,,2,1
11216,2025-02-04,6819,,3,3
8209,2025-02-04,8105,,3,4
2576,2025-02-04,11106,,2,2
1406,2025-02-04,10181,,1,1
12937,2025-02-04,9900,,2,1
13345,2025-02-04,5910,,1,1
14284,2025-02-04,2238,7589,2,2
3450,2025-02-04,10979,,2,2
7961,2025-02-04,7018,,2,1
1303,2025-02-04,10988,,4,2
11715,2025-02-04,11999,,2,2
5945,2025-02-04,9059,,2,1
10300,2025-02-04,11111,,4,2
5299,2025-02-04,11118,,2,1
7654,2025-02-04,4193,,2,1
12873,2025-02-04,9970,2497,1,1
12542,2025-02-04,5659,,2,2
13637,2025-02-04,10607,,2,1
12666,2025-02-04,7285,,2,1
2093,2025-02-04,8697,,2,1
3099,2025-02-04,5605,,2,1
697,2025-02-04,10399,,2,2
4525,2025-02-04,6629,,2,1
11476,2025-02-04,2373,,2,1
14229,2025-02-04,11095,,2,1
3186,2025-02-04,6055,2497,2,1
14780,2025-02-04,9839,,4,2
2944,2025-02-04,11347,,2,1
4580,2025-02-04,8190,,2,1
1991,2025-02-04,7501,,2,1
6943,2025-02-04,8233,,2,1
8961,2025-02-04,10421,,2,1
14018,2025-02-04,9003,,2,1
13797,2025-02-04,12131,,2,1
2816,2025-02-04,1764,,2,2
6209,2025-02-04,1765,,2,1
3357,2025-02-04,5484,,2,1
12917,2025-02-04,3607,3707,4,2
4219,2025-02-04,5108,,2,2
2230,2025-02-04,4599,,2,2
7745,2025-02-04,875,,2,2
10003,2025-02-04,11900,,2,2
12327,2025-02-04,9810,,4,2
14480,2025-02-04,3583,,2,1
14656,2025-02-04,6789,,2,2
12664,2025-02-04,2796,,2,1
6050,2025-02-04,1260,,2,2
9658,2025-02-04,11762,,2,1
11534,2025-02-04,3099,10442,2,2
13879,2025-02-04,7865,,2,1
7134,2025-02-04,12189,,2,2
991,2025-02-04,4353,,2,2
9132,2025-02-04,7691,,2,1
7221,2025-02-04,4101,2497,1,1
6264,2025-02-04,6861,,2,1
590,2025-02-04,7990,,2,2
2383,2025-02-04,8277,,2,2
1253,2025-02-04,10114,,2,1
365,2025-02-04,2998,,2,2
9690,2025-02-04,782,,2,1
10070,2025-02-04,9228,,2,1
14495,2025-02-04,8252,,2,1
12380,2025-02-04,9560,,2,2
14286,2025-02-04,1506,,2,1
10242,2025-02-04,1916,,2,2
5467,2025-02-04,5075,,2,2
6833,2025-02-04,1552,,4,4
9532,2025-02-04,11702,,2,2
14050,2025-02-04,2616,,2,2
11172,2025-02-04,5442,,2,2
6619,2025-02-04,7631,,2,2
4207,2025-02-04,9563,,2,1
3746,2025-02-04,4664,2497,2,2
11454,2025-02-04,7346,1524,3,2
13379,2025-02-04,9001,9001,2,2
9086,2025-02-04,11440,,2,2
13515,2025-02-04,7681,,2,2
9764,2025-02-04,9694,,2,2
8685,2025-02-04,5492,,2,2
3355,2025-02-04,11152,,2,2
10929,2025-02-04,9218,,2,1
2017,2025-02-04,233,,2,1
353,2025-02-04,5664,,2,2
1226,2025-02-04,9223,,2,2
1364,2025-02-04,3285,,2,1
520,2025-02-04,943,,2,1
9429,2025-02-04,1664,,2,1
12418,2025-02-04,411,,2,2
8267,2025-02-04,1664,,2,2
5098,2025-02-04,5802,,2,2
866,2025-02-04,10875,,2,1
1395,2025-02-04,7573,,2,1
1068,2025-02-04,9305,,2,2
5513,2025-02-04,9966,,2,2
7747,2025-02-04,10342,,4,4
4094,2025-02-04,11628,,2,1
57,2025-02-04,4300,,2,2
13625,2025-02-04,2864,,4,2
4896,2025-02-04,5861,,2,2
233,2025-02-04,10501,,2,2
10305,2025-02-04,11966,2732,2,2
9304,2025-02-04,272,771,2,2
7387,2025-02-04,9520,,5,2
445,2025-02-04,2370,,2,1
6254,2025-02-04,9087,,2,1
7106,2025-02-04,9573,,2,2
984,2025-02-04,6331,,2,1
5713,2025-02-04,11794,,2,1
10362,2025-02-04,3295,,2,1
12502,2025-02-04,985,,2,2
12710,2025-02-04,1760,,2,1
11637,2025-02-04,4102,,2,1
3243,2025-02-04,1236,,2,2
7403,2025-02-04,7602,,2,2
3341,2025-02-04,8732,,2,1
6657,2025-02-04,8272,,2,2
9509,2025-02-04,5857,,4,2
8428,2025-02-04,7632,,2,2
12411,2025-02-04,11105,,2,1
10853,2025-02-04,3644,,2,1
14434,2025-02-04,8461,9927,3,2
4446,2025-02-04,1523,,2,1
8219,2025-02-04,3613,,2,1
4346,2025-02-04,4417,,2,2
14178,2025-02-04,9284,,2,1
8430,2025-02-04,5782,,2,2
13740,2025-02-04,10760,,2,1
8611,2025-02-04,946,,2,1
6917,2025-02-04,8581,,2,1
11160,2025-02-04,8387,,2,1
13159,2025-02-04,7443,,2,1
10883,2025-02-04,8136,,2,1
11948,2025-02-04,11608,,2,1
9841,2025-02-04,5190,,2,1
766,2025-02-04,5823,,2,2
13412,2025-02-04,3490,,2,1
8522,2025-02-04,9319,,2,2
4170,2025-02-04,4347,,2,2
5869,2025-02-04,9935,,2,2
9808,2025-02-04,4685,,4,5
2,2025-02-04,10670,,2,2
12739,2025-02-04,4631,,2,2
13883,2025-02-04,4638,,4,4
12617,2025-02-04,4095,,2,1
770,2025-02-04,2556,,2,1
12008,2025-02-04,3240,,2,2
11231,2025-02-04,4542,,2,1
7146,2025-02-04,12083,,2,1
7999,2025-02-04,11545,,2,2
11292,2025-02-04,2216,,2,2
12242,2025-02-04,4524,,2,1
4856,2025-02-04,2223,,2,1
7954,2025-02-04,11047,,2,1
4680,2025-02-04,7695,,2,1
12660,2025-02-04,4607,,2,1
12093,2025-02-04,2163,,2,2
3068,2025-02-04,1857,,2,1
12931,2025-02-04,9430,,2,1
1198,2025-02-04,8920,,2,1
4383,2025-02-04,11515,1565,1,1
1005,2025-02-04,11602,,2,2
1500,2025-02-04,5740,,2,2
10887,2025-02-04,5474,,2,1
13597,2025-02-04,12165,,2,1
6724,2025-02-04,6671,,2,2
12928,2025-02-04,10375,,2,2
10027,2025-02-04,4244,,2,1
4785,2025-02-04,1957,,2,1
10735,2025-02-04,6041,,2,2
3358,2025-02-04,9344,,2,1
13300,2025-02-04,1191,,2,1
4466,2025-02-04,7884,,2,1
12550,2025-02-04,3196,,2,2
13191,2025-02-04,2445,,2,1
6586,2025-02-04,12256,,2,2
6236,2025-02-04,4493,,2,1
8766,2025-02-04,9294,,2,1
14448,2025-02-04,6728,,2,2
5920,2025-02-04,10092,,2,1
6618,2025-02-04,9645,,2,1
11698,2025-02-04,7961,,1,1
6810,2025-02-04,5928,,2,2
11263,2025-02-04,6458,,2,1
4981,2025-02-04,9492,,2,1
5887,2025-02-04,8598,,2,1
4968,2025-02-04,12015,,2,2
9431,2025-02-04,9852,,2,1
7616,2025-02-04,2194,,2,1
1614,2025-02-04,720,,2,1
10152,2025-02-04,11642,,2,2
156,2025-02-04,6034,,2,1
5512,2025-02-04,1526,,2,1
11879,2025-02-04,10101,,2,1
12150,2025-02-04,3066,,2,2
1306,2025-02-04,1889,,2,1
10957,2025-02-04,4966,,2,2
12315,2025-02-04,9849,,3,1
4939,2025-02-04,4137,,4,2
482,2025-02-04,6659,,2,2
7109,2025-02-04,10745,,2,1
644,2025-02-04,9346,,2,1
11393,2025-02-04,11118,,2,2
5031,2025-02-04,10739,,4,2
11825,2025-02-04,11217,,2,1
8494,2025-02-04,1991,,2,1
9079,2025-02-04,1653,,2,2
4956,2025-02-04,2573,,2,1
5960,2025-02-04,658,,1,1
3826,2025-02-04,11016,,2,1
8870,2025-02-04,5441,,2,1
1955,2025-02-04,4732,,2,2
5211,2025-02-04,12035,,2,1
8800,2025-02-04,89,,1,1
6956,2025-02-04,89,,1,1
4307,2025-02-04,12257,,2,2
5130,2025-02-04,4292,,2,2
7338,2025-02-04,10320,9668,2,1
13559,2025-02-04,694,,2,2
8629,2025-02-04,381,,4,2
10698,2025-02-04,4180,,2,1
6295,2025-02-04,770,,2,1
11660,2025-02-04,3166,,4,2
13026,2025-02-04,10514,,4,2
2680,2025-02-04,2438,,2,2
3930,2025-02-04,10541,,4,2
11414,2025-02-04,5823,,2,1
893,2025-02-04,11508,,2,2
13504,2025-02-04,1108,,4,2
2658,2025-02-04,9733,,3,3
4444,2025-02-04,3533,,2,2
14687,2025-02-04,4762,,2,1
293,2025-02-04,11996,,2,1
7110,2025-02-04,1744,,2,2
2558,2025-02-04,766,,2,1
11801,2025-02-04,8350,,2,1
14906,2025-02-04,9974,2732,2,2
12989,2025-02-04,4529,,2,1
549,2025-02-04,11598,,2,1
13796,2025-02-04,4644,,2,2
11019,2025-02-04,8524,,2,1
8017,2025-02-04,7260,,2,1
2873,2025-02-04,5341,,2,1
9500,2025-02-04,19,,2,1
9238,2025-02-04,11182,,2,2
9836,2025-02-04,6081,,2,2
12034,2025-02-04,12211,,2,1
1959,2025-02-04,7731,,2,1
2825,2025-02-04,11842,,2,1
14947,2025-02-04,1307,,2,1
3734,2025-02-04,7363,,2,2
11692,2025-02-04,6125,,2,2
6526,2025-02-04,11182,,2,1
5727,2025-02-04,7186,,2,2
6150,2025-02-04,5016,,2,1
14564,2025-02-04,793,,2,2
9430,2025-02-04,7609,,2,2
12822,2025-02-04,6739,8245,1,1
5461,2025-02-04,6825,10949,2,2
2895,2025-02-04,6095,,2,1
7483,2025-02-04,5447,,2,1
2953,2025-02-04,4903,,2,1
10537,2025-02-04,10548,,2,2
8279,2025-02-04,5300,,2,1
11069,2025-02-04,2807,,3,4
7964,2025-02-04,9977,,2,1
9924,2025-02-04,2212,,2,1
7487,2025-02-04,440,,2,1
764,2025-02-04,10255,,2,1
6126,2025-02-04,291,,2,1
11424,2025-02-04,6452,,2,2
7853,2025-02-04,8540,,2,1
4306,2025-02-04,10778,,2,1
12016,2025-02-04,2449,,2,1
924,2025-02-04,5691,,2,1
14864,2025-02-04,3980,,2,1
8233,2025-02-04,3926,7432,2,2
2471,2025-02-04,7077,,2,1
7223,2025-02-04,2555,,2,2
11751,2025-02-04,2827,,2,2
7116,2025-02-04,1063,,2,1
4087,2025-02-04,915,,2,2
7396,2025-02-04,8901,,3,4
1211,2025-02-04,5348,,2,2
6144,2025-02-04,7471,,2,2
3804,2025-02-04,1252,,2,1
4526,2025-02-04,9240,,2,2
12435,2025-02-04,3561,,2,1
600,2025-02-04,4706,,2,1
3841,2025-02-04,10091,,2,1
9644,2025-02-04,3990,,2,1
3189,2025-02-04,8292,,4,4
10713,2025-02-04,4535,,3,4
5953,2025-02-04,9706,,2,1
7306,2025-02-04,10522,,2,1
12451,2025-02-04,9988,,2,2
9326,2025-02-04,7412,,2,2
6472,2025-02-04,8407,,2,2
8725,2025-02-04,2655,,2,1
5828,2025-02-04,4044,,2,2
11602,2025-02-04,9596,,2,1
13066,2025-02-04,5170,,2,2
1891,2025-02-04,1418,,2,2
10719,2025-02-04,3384,,2,1
14975,2025-02-04,7192,,4,4
3800,2025-02-04,3345,,3,4
2196,2025-02-04,5432,,2,2
8733,2025-02-04,10306,,2,2
5305,2025-02-04,5222,,2,2
13179,2025-02-04,9068,,2,1
11834,2025-02-04,4692,,2,2
6720,2025-02-04,8282,,2,1
828,2025-02-04,8698,,3,4
13606,2025-02-04,1132,,2,1
14359,2025-02-04,11312,,2,1
8869,2025-02-04,8690,,2,2
2618,2025-02-04,11888,,2,1
2631,2025-02-04,6336,,2,1
10640,2025-02-04,7446,,2,1
13541,2025-02-04,5269,,2,2
9197,2025-02-04,9354,,2,2
5786,2025-02-04,5456,,2,2
6538,2025-02-04,2972,,2,2
484,2025-02-04,8615,,3,4
8813,2025-02-04,2710,,2,2
2452,2025-02-04,7730,,2,1
10650,2025-02-04,7875,,2,2
808,2025-02-04,457,,2,2
14027,2025-02-04,11899,,2,1
5477,2025-02-04,4392,,2,2
13557,2025-02-04,1207,,2,2
13060,2025-02-04,3726,,2,2
9516,2025-02-04,8505,,2,2
11695,2025-02-04,11043,,2,2
4771,2025-02-04,2755,,2,2
13786,2025-02-04,10590,,2,2
5170,2025-02-04,3029,,2,2
2257,2025-02-04,7253,,1,1
2405,2025-02-04,3873,,2,2
3641,2025-02-04,4292,,2,2
8228,2025-02-04,2755,,2,2
12788,2025-02-04,4448,,2,1
12286,2025-02-04,10168,,2,1
9198,2025-02-04,10248,,2,1
5522,2025-02-04,10552,,2,1
12755,2025-02-04,7498,,2,1
8001,2025-02-04,3097,,3,4
1325,2025-02-04,10168,,2,2
1786,2025-02-04,4321,3951,2,1
10418,2025-02-04,11133,,2,1
3886,2025-02-04,328,,2,2
4215,2025-02-04,7188,,2,2
6536,2025-02-04,1910,,2,2
1830,2025-02-04,2285,,2,2
9094,2025-02-04,5687,,2,2
9258,2025-02-04,4283,,1,1
5360,2025-02-04,11802,,2,1
13258,2025-02-04,7092,,2,1
4487,2025-02-04,7902,,2,2
3616,2025-02-04,7336,,2,1
5028,2025-02-04,2802,,2,1
12554,2025-02-04,7267,,2,1
7248,2025-02-04,3857,,2,2
8699,2025-02-04,5758,,2,1
7826,2025-02-04,1840,,2,1
14743,2025-02-04,7002,,2,1
14039,2025-02-04,6470,,2,2
4060,2025-02-04,8563,,3,4
4311,2025-02-04,11258,,2,2
10824,2025-02-04,11162,,2,1
4010,2025-02-04,1362,,2,1
10780,2025-02-04,7789,,2,2
10846,2025-02-04,11166,,3,4
2727,2025-02-04,1508,,3,4
1518,2025-02-04,7402,,2,2
2763,2025-02-04,10579,,2,2
616,2025-02-04,3130,,2,2
3796,2025-02-04,7007,3461,3,4
9451,2025-02-04,9835,2497,2,2
9546,2025-02-04,2555,,2,1
8062,2025-02-04,4458,,2,1
1778,2025-02-04,9053,,2,1
77,2025-02-04,9959,,2,2
11961,2025-02-04,7335,,2,2
11847,2025-02-04,9452,,2,1
7001,2025-02-04,5542,,2,2
14170,2025-02-04,9499,,2,2
12112,2025-02-04,8868,,2,2
7753,2025-02-04,7335,,2,1
2743,2025-02-04,8031,,2,2
2923,2025-02-04,10962,,2,2
1861,2025-02-04,10631,,2,2
12139,2025-02-04,264,,2,1
2575,2025-02-04,5283,,2,1
13730,2025-02-04,7972,,2,1
1277,2025-02-04,7958,,2,2
14593,2025-02-04,4218,,2,2
3838,2025-02-04,763,,5,1
13042,2025-02-04,2003,,2,1
12374,2025-02-04,10228,,1,1
14849,2025-02-04,9220,,2,1
9394,2025-02-04,4385,,2,1
10396,2025-02-04,10028,,2,2
12170,2025-02-04,1722,,2,1
2701,2025-02-04,5376,,2,2
8778,2025-02-04,831,,2,1
11990,2025-02-04,3764,,2,1
13843,2025-02-04,4861,,2,1
8296,2025-02-04,11571,,2,1
9807,2025-02-04,12249,,2,1
11166,2025-02-04,9484,,2,2
4606,2025-02-04,9484,,2,2
3957,2025-02-04,11894,,1,1
14093,2025-02-04,1058,,2,2
7951,2025-02-04,1804,,2,2
7983,2025-02-04,7148,,2,2
5944,2025-02-04,3521,,2,1
6338,2025-02-04,9516,,1,1
1845,2025-02-04,9475,,2,2
7414,2025-02-04,2147,,1,1
4385,2025-02-04,12041,,2,1
1715,2025-02-04,8202,,2,1
649,2025-02-04,10874,,2,2
6085,2025-02-04,246,1750,2,2
12422,2025-02-04,7303,,2,2
5873,2025-02-04,9814,,2,2
12547,2025-02-04,7362,,1,1
2133,2025-02-04,10979,,2,2
1121,2025-02-04,2326,,4,4
5104,2025-02-04,972,,2,2
2748,2025-02-04,8266,,2,1
8394,2025-02-04,6420,,5,1
7975,2025-02-04,4810,,2,1
14799,2025-02-04,2181,,2,1
14697,2025-02-04,2569,,1,1
2777,2025-02-04,4789,665,1,1
9250,2025-02-04,2028,,5,5
7860,2025-02-04,10129,,2,2
14034,2025-02-04,10434,,2,2
41,2025-02-04,8372,,2,1
5602,2025-02-04,7532,,2,1
10997,2025-02-04,10986,,2,2
6240,2025-02-04,1634,,2,1
8372,2025-02-04,360,,2,1
6462,2025-02-04,10506,,2,2
9323,2025-02-04,2788,,4,5
14224,2025-02-04,11172,,2,2
9559,2025-02-04,252,,2,2
10554,2025-02-04,5123,,2,1
5457,2025-02-04,10558,,3,3
5725,2025-02-04,3102,,2,2
9823,2025-02-04,8228,,2,2
11682,2025-02-04,12029,,2,2
11436,2025-02-04,3049,,2,2
8283,2025-02-04,930,,4,2
3048,2025-02-04,6005,,2,2
4255,2025-02-04,5186,,2,2
14195,2025-02-04,3224,,2,1
9538,2025-02-04,10207,,2,1
4959,2025-02-04,9469,,2,1
252,2025-02-04,3577,,2,1
2582,2025-02-04,11515,11515,2,2
14558,2025-02-04,9188,,2,2
5796,2025-02-04,2481,,2,1
14784,2025-02-04,2056,,2,1
10202,2025-02-04,1182,,2,2
8090,2025-02-04,4990,,2,1
3743,2025-02-04,6087,9922,4,4
5154,2025-02-04,1173,,2,2
9484,2025-02-04,11316,,4,3
14529,2025-02-04,6938,,2,2
12477,2025-02-04,188,,2,2
14623,2025-02-04,4113,,1,1
5671,2025-02-04,1076,,2,1
3379,2025-02-04,10492,,2,1
1249,2025-02-04,11642,,2,1
12180,2025-02-04,6185,,2,2
13122,2025-02-04,5974,,2,1
126,2025-02-04,5551,,2,2
1462,2025-02-04,4578,,2,1
1707,2025-02-04,2337,,2,2
9741,2025-02-04,11456,,2,2
7846,2025-02-04,5783,,2,2
14632,2025-02-04,6752,,2,2
14609,2025-02-04,2713,,2,1
5692,2025-02-04,7384,,2,2
4344,2025-02-04,7976,,2,2
13614,2025-02-04,3532,,2,2
10753,2025-02-04,1249,,2,1
8055,2025-02-04,6920,,2,1
2513,2025-02-04,11834,,2,1
2056,2025-02-04,8212,,2,2
5222,2025-02-04,2541,2497,2,2
307,2025-02-04,2000,,1,1
23,2025-02-04,11618,,2,2
10222,2025-02-04,9719,,2,2
4671,2025-02-04,2747,,2,1
7420,2025-02-04,2671,,2,1
12981,2025-02-04,11694,,2,2
12567,2025-02-04,2649,,2,2
8977,2025-02-04,9917,,2,1
964,2025-02-04,8239,,2,2
13107,2025-02-04,1537,,3,2
304,2025-02-04,389,,2,2
1174,2025-02-04,12283,,2,2
7718,2025-02-04,7534,,2,1
10750,2025-02-04,10986,,2,2
1083,2025-02-04,11719,,2,2
5136,2025-02-04,8959,,2,2
14323,2025-02-04,4111,1736,2,2
11431,2025-02-04,11913,,2,2
75,2025-02-04,9619,,2,2
7297,2025-02-04,11706,,2,1
8803,2025-02-04,12231,,2,2
6051,2025-02-04,3108,,2,2
8493,2025-02-04,478,,2,2
9353,2025-02-04,3985,,2,2
10937,2025-02-04,6673,,2,1
7425,2025-02-04,215,,2,1
14469,2025-02-04,8531,,2,2
11821,2025-02-04,9316,2732,1,1
1080,2025-02-04,582,,2,1
12693,2025-02-04,4455,,2,2
11467,2025-02-04,653,,2,1
12798,2025-02-04,9425,,2,2
4252,2025-02-04,11733,,2,2
8653,2025-02-04,6367,,2,2
7888,2025-02-04,5097,,2,2
7100,2025-02-04,2057,,2,2
7066,2025-02-04,11921,,2,1
6644,2025-02-04,9008,771,2,2
11058,2025-02-04,7057,11250,2,2
9254,2025-02-04,8421,,2,1
11561,2025-02-04,12071,,2,2
5247,2025-02-04,11496,,2,2
9173,2025-02-04,6287,,2,2
2700,2025-02-04,5505,,2,2
4872,2025-02-04,1859,,2,2
12429,2025-02-04,11522,,2,1
11780,2025-02-04,7898,,2,1
3041,2025-02-04,4032,,2,2
10635,2025-02-04,707,,2,2
8898,2025-02-04,10986,,2,1
13164,2025-02-04,10627,,2,2
3233,2025-02-04,5186,,2,2
9164,2025-02-04,4136,,2,1
14262,2025-02-04,8641,,2,1
3174,2025-02-04,9746,,2,2
11318,2025-02-04,11699,,2,1
6918,2025-02-04,213,,2,1
10306,2025-02-04,1455,,3,2
4176,2025-02-04,8118,,2,1
7940,2025-02-04,11596,,5,5
14946,2025-02-04,11514,,2,2
8460,2025-02-04,9708,,2,1
8472,2025-02-04,1643,,2,1
14358,2025-02-04,4196,,2,1
11629,2025-02-04,9166,,3,2
6979,2025-02-04,153,,2,2
11949,2025-02-04,183,,2,2
11303,2025-02-04,7906,,2,2
14682,2025-02-04,3100,,2,1
9530,2025-02-04,9646,,2,1
10251,2025-02-04,1590,,2,2
4141,2025-02-04,4931,,2,2
8183,2025-02-04,2619,,2,2
3090,2025-02-04,1362,,2,2
4276,2025-02-04,6460,,2,2
13087,2025-02-04,11616,,2,2
12936,2025-02-04,7065,,2,1
394,2025-02-04,2929,,2,2
6572,2025-02-04,9257,,2,2
757,2025-02-04,9654,,2,2
375,2025-02-04,9158,,2,1
10493,2025-02-04,4240,,2,2
14583,2025-02-04,7971,,2,2
13478,2025-02-04,8959,,3,2
13277,2025-02-04,9257,,2,1
2109,2025-02-04,3170,723,4,2
1864,2025-02-04,2311,,2,2
8331,2025-02-04,8959,,3,2
7456,2025-02-04,4541,,2,2
5258,2025-02-04,9601,,4,2
20,2025-02-04,5180,,2,2
15000,2025-02-04,3023,,2,1
4509,2025-02-04,1905,,3,2
14417,2025-02-04,8521,,2,2
12191,2025-02-04,4350,,2,1
12814,2025-02-04,2805,,3,4
6950,2025-02-04,10939,,3,2
1504,2025-02-04,9276,945,1,1
111,2025-02-04,66,,2,2
3952,2025-02-04,4072,,2,1
6740,2025-02-04,1513,,3,3
1166,2025-02-04,10473,,2,2
11419,2025-02-04,7458,,2,2
13361,2025-02-04,2694,,2,2
12059,2025-02-04,4285,,2,1
10709,2025-02-04,4567,5660,5,1
2400,2025-02-04,531,,3,2
14259,2025-02-04,11412,,2,2
14414,2025-02-04,5665,,2,2
3073,2025-02-04,6941,,3,2
8206,2025-02-04,5815,,2,2
3280,2025-02-04,4746,,2,1
11868,2025-02-04,11904,,2,1
5337,2025-02-04,11224,,2,2
10420,2025-02-04,8854,,2,1
833,2025-02-04,8696,,2,1
511,2025-02-04,5563,,2,1
2900,2025-02-04,7185,9564,4,4
13708,2025-02-04,2002,,2,1
14087,2025-02-04,1578,,2,1
13501,2025-02-04,12176,,2,1
10758,2025-02-04,5828,,2,2
5661,2025-02-04,7399,,2,2
3362,2025-02-04,10310,,2,2
14173,2025-02-04,7810,,2,2
1978,2025-02-04,1873,,2,2
8057,2025-02-04,3863,,2,2
13198,2025-02-04,1042,,2,2
10498,2025-02-04,5211,,2,1
11074,2025-02-04,11333,,2,1
2845,2025-02-04,2316,,2,1
9181,2025-02-04,10762,,2,2
6998,2025-02-04,10396,,2,2
14014,2025-02-04,8507,,2,2
1961,2025-02-04,5211,,2,2
14265,2025-02-04,6349,10459,1,1
10898,2025-02-04,996,,2,1
12659,2025-02-04,8447,,2,2
11437,2025-02-04,10136,,2,1
12779,2025-02-04,4716,,2,2
199,2025-02-04,8765,,2,2
698,2025-02-04,7084,,2,2
12538,2025-02-04,94,,3,3
1067,2025-02-04,12143,,2,1
7886,2025-02-04,4336,,2,2
14862,2025-02-04,3243,,5,1
5269,2025-02-04,1659,,2,1
9814,2025-02-04,2281,,2,1
13653,2025-02-04,8445,,2,2
10793,2025-02-04,2684,,3,4
13540,2025-02-04,1580,,2,2
14637,2025-02-04,2071,,2,2
7765,2025-02-04,9153,,2,1
9192,2025-02-04,1420,,2,2
2449,2025-02-04,7771,,2,1
6040,2025-02-04,9372,,1,1
3719,2025-02-04,11890,9089,2,2
14960,2025-02-04,629,,2,1
2654,2025-02-04,5028,,2,2
2131,2025-02-04,3264,,2,2
5032,2025-02-04,4158,,2,1
13304,2025-02-04,8482,,2,2
2045,2025-02-04,8391,,2,2
2130,2025-02-04,2736,,2,2
4190,2025-02-04,10621,,2,2
14477,2025-02-04,516,,2,2
9992,2025-02-04,3623,,2,2
4172,2025-02-04,1847,,2,2
14437,2025-02-04,1488,,2,1
7876,2025-02-04,1551,,2,2
3425,2025-02-04,10638,,2,1
2094,2025-02-04,1550,,2,2
5973,2025-02-04,6678,,2,1
1599,2025-02-04,1493,,2,2
14595,2025-02-04,1332,,2,1
14351,2025-02-04,11908,,2,2
2283,2025-02-04,620,,2,2
2138,2025-02-04,6220,,2,1
4984,2025-02-04,2365,,2,2
1349,2025-02-04,2068,,2,2
4297,2025-02-04,3059,,4,5
1811,2025-02-04,10731,,2,2
1223,2025-02-04,6576,,2,1
8349,2025-02-04,8306,,2,1
11223,2025-02-04,2681,,2,2
8409,2025-02-04,589,,2,1
1563,2025-02-04,10270,,2,1
14890,2025-02-04,10071,,1,1
9489,2025-02-04,1767,,2,2
14797,2025-02-04,2939,,2,2
11390,2025-02-04,1046,,2,1
1945,2025-02-04,7502,,2,2
9553,2025-02-04,8746,,2,2
376,2025-02-04,5952,,2,1
11033,2025-02-04,11888,,2,2
2997,2025-02-04,3097,,3,4
11737,2025-02-04,1286,,2,1
5275,2025-02-04,7007,3461,3,4
6758,2025-02-04,10057,,2,1
3687,2025-02-04,2909,,2,2
168,2025-02-04,2264,,2,1
1737,2025-02-04,2996,,2,2
13071,2025-02-04,5357,,2,1
1434,2025-02-04,9944,,2,2
5235,2025-02-04,3762,,3,3
13575,2025-02-04,6395,8693,2,2
8856,2025-02-04,4231,,2,2
3078,2025-02-04,2654,,2,2
7558,2025-02-04,8082,,2,1
2298,2025-02-04,283,,2,2
10299,2025-02-04,1036,,2,2
3615,2025-02-04,4642,,2,1
8702,2025-02-04,1396,,2,2
974,2025-02-04,8223,,1,1
9461,2025-02-04,2038,,2,2
2932,2025-02-04,11843,,2,1
9963,2025-02-04,5849,,2,1
6227,2025-02-04,7814,,2,1
13024,2025-02-04,6463,,2,1
1558,2025-02-04,5236,,2,2
9544,2025-02-04,618,,2,1
3118,2025-02-04,7915,,2,1
625,2025-02-04,3018,,2,2
454,2025-02-04,889,,2,1
10785,2025-02-04,3312,,2,1
6039,2025-02-04,406,,2,1
7982,2025-02-04,11542,,2,2
4935,2025-02-04,1580,,2,1
3165,2025-02-04,3477,,2,2
9873,2025-02-04,7337,,2,1
8817,2025-02-04,6874,,1,1
6301,2025-02-04,1279,,2,1
4615,2025-02-04,928,,2,1
14219,2025-02-04,1584,,3,3
12984,2025-02-04,2926,,2,1
10168,2025-02-04,8108,,2,1
480,2025-02-04,1661,,2,1
3387,2025-02-04,1984,,2,1
12165,2025-02-04,11381,,2,2
13033,2025-02-04,7518,,2,2
7865,2025-02-04,2437,,2,1
2930,2025-02-04,11633,,2,2
5694,2025-02-04,6448,,2,2
7607,2025-02-04,8643,,2,1
12603,2025-02-04,11038,,2,2
6942,2025-02-04,5929,,2,2
12790,2025-02-04,11048,,2,2
6308,2025-02-04,9636,,2,1
13636,2025-02-04,6939,,2,2
4253,2025-02-04,6108,,2,1
