id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2,likert_scale_Q3
1721,2025-05-31,5699,4782,1,1,1
825,2025-05-31,6581,,3,3,3
6098,2025-05-31,4169,,3,3,3
3732,2025-05-31,5792,,3,3,2
1879,2025-05-31,6764,,4,3,4
3997,2025-05-31,2324,,5,3,5
781,2025-05-31,5164,,3,3,3
1597,2025-05-31,4064,,4,3,4
2369,2025-05-31,5355,,3,3,3
187,2025-05-31,1124,,5,3,5
6195,2025-05-31,5329,,4,3,4
5361,2025-05-31,6145,,1,3,3
2747,2025-05-31,1016,,3,3,2
5289,2025-05-31,1720,,1,3,1
2487,2025-05-31,5785,,4,3,4
3517,2025-05-31,4122,,5,3,5
3759,2025-05-31,6922,,4,3,4
6291,2025-05-31,1642,386,3,3,3
1655,2025-05-31,202,4462,5,3,5
1185,2025-05-31,4672,,4,3,4
3652,2025-05-31,1234,,4,3,4
834,2025-05-31,5171,,3,3,2
5093,2025-05-31,5737,,3,3,3
3372,2025-05-31,6974,,1,3,1
3367,2025-05-31,2585,,4,3,4
2438,2025-05-31,2392,,4,3,4
354,2025-05-31,4563,,3,3,3
4303,2025-05-31,3568,,1,2,2
5506,2025-05-31,3737,,4,3,4
5484,2025-05-31,6590,,3,3,3
2041,2025-05-31,6349,,3,3,4
6459,2025-05-31,2825,,5,3,5
1992,2025-05-31,6017,,5,3,5
3194,2025-05-31,3838,,1,3,1
564,2025-05-31,820,,1,3,3
2578,2025-05-31,3381,,3,3,3
6955,2025-05-31,4705,,3,3,2
880,2025-05-31,3957,3976,2,3,2
4573,2025-05-31,1021,337,3,3,3
5356,2025-05-31,6035,,3,3,2
562,2025-05-31,541,,1,1,1
123,2025-05-31,700,,4,4,5
4162,2025-05-31,2491,,1,3,3
6904,2025-05-31,7081,,4,3,4
6336,2025-05-31,4664,,5,3,5
771,2025-05-31,3653,,5,4,5
2266,2025-05-31,6254,,5,3,5
510,2025-05-31,3385,,3,3,5
5382,2025-05-31,924,1170,5,3,3
6409,2025-05-31,3189,,3,3,2
5956,2025-05-31,6231,,5,5,5
6825,2025-05-31,2900,,4,3,4
2203,2025-05-31,6559,3562,4,4,4
6380,2025-05-31,306,,4,3,4
6615,2025-05-31,3781,,4,3,4
2616,2025-05-31,6260,,4,3,4
606,2025-05-31,1998,,4,3,4
4473,2025-05-31,3833,,4,4,3
744,2025-05-31,3833,,1,3,2
3113,2025-05-31,6774,309,5,3,4
1273,2025-05-31,6155,,3,3,3
1738,2025-05-31,3929,3368,1,1,1
4378,2025-05-31,6938,,4,3,4
1475,2025-05-31,2458,,3,3,3
6368,2025-05-31,585,,5,3,4
2757,2025-05-31,2177,,1,3,3
891,2025-05-31,2783,323,5,4,4
4186,2025-05-31,7017,,3,3,4
5820,2025-05-31,1509,5225,2,1,1
3177,2025-05-31,4152,,3,3,2
5994,2025-05-31,3900,,5,3,5
5554,2025-05-31,2524,,5,3,5
6318,2025-05-31,1378,,4,3,4
5115,2025-05-31,4521,,4,3,4
4246,2025-05-31,1021,2470,3,3,3
2048,2025-05-31,4183,,3,3,4
5216,2025-05-31,3599,,4,3,4
6758,2025-05-31,4183,,4,4,4
5101,2025-05-31,2060,,3,3,3
3762,2025-05-31,3704,,3,3,3
2009,2025-05-31,5061,,4,3,4
6559,2025-05-31,2207,,5,3,5
3322,2025-05-31,3733,,5,3,5
2324,2025-05-31,1115,,4,4,4
5199,2025-05-31,1412,,1,3,1
6752,2025-05-31,6244,,5,3,5
4980,2025-05-31,5652,,4,3,4
2768,2025-05-31,3703,,5,3,5
5453,2025-05-31,5822,,3,3,3
1814,2025-05-31,3013,,5,4,5
1269,2025-05-31,5256,2782,3,3,2
3771,2025-05-31,1453,,3,3,3
4602,2025-05-31,4559,,4,3,4
5541,2025-05-31,5665,,4,3,4
5634,2025-05-31,6274,,3,3,2
4212,2025-05-31,5577,,2,2,2
3339,2025-05-31,2658,,3,3,2
1257,2025-05-31,1220,,5,3,5
3052,2025-05-31,2979,,4,3,4
856,2025-05-31,4544,,1,3,1
6064,2025-05-31,5126,,5,3,5
5407,2025-05-31,6196,,5,3,5
2050,2025-05-31,6816,,2,3,2
6330,2025-05-31,6708,1297,1,1,1
1220,2025-05-31,6235,2443,3,3,3
465,2025-06-01,2867,,5,3,5
5578,2025-06-01,4919,,4,3,4
89,2025-06-01,4478,,5,5,4
3105,2025-06-01,1223,,5,5,4
5534,2025-06-01,7206,,5,3,5
3547,2025-06-01,481,,5,5,4
5609,2025-06-01,4584,,3,3,4
2973,2025-06-01,5807,,5,3,5
3364,2025-06-01,463,,5,3,5
6617,2025-06-01,3265,,3,3,1
4357,2025-06-01,2668,,5,3,5
3396,2025-06-01,6669,,5,3,5
4141,2025-06-01,6183,2443,5,4,5
1680,2025-06-01,2093,,5,5,4
65,2025-06-01,994,,4,3,4
1510,2025-06-01,1335,,4,3,4
5051,2025-06-01,4558,,5,4,5
4595,2025-06-01,4693,,1,3,1
5697,2025-06-01,3246,,5,3,5
368,2025-06-01,6671,,5,5,4
6961,2025-06-01,2134,,3,3,3
4854,2025-06-01,2539,,5,3,3
1018,2025-06-01,4215,,3,3,3
6610,2025-06-01,2237,,5,4,5
240,2025-06-01,6063,,3,3,3
5129,2025-06-01,5489,,5,4,5
5260,2025-06-01,3015,,5,3,5
2467,2025-06-01,5751,,3,3,3
90,2025-06-01,3678,,3,3,5
5798,2025-06-01,2199,,5,3,5
4012,2025-06-01,1299,,4,3,4
1071,2025-06-01,1700,,3,4,3
5096,2025-06-01,401,,4,3,4
5042,2025-06-01,1455,,3,3,3
4505,2025-06-01,7080,,4,3,4
5057,2025-06-01,4052,,4,3,4
520,2025-06-01,797,,5,4,5
1889,2025-06-01,4700,,3,3,3
2088,2025-06-01,5415,,2,2,2
1669,2025-06-01,4583,,5,3,5
1306,2025-06-01,438,,3,3,2
3924,2025-06-01,2773,,5,4,5
6094,2025-06-01,284,,5,3,5
4244,2025-06-01,6996,,5,5,5
1790,2025-06-01,986,,2,3,2
1796,2025-06-01,6393,,5,4,5
3264,2025-06-01,6150,,1,3,1
3727,2025-06-01,2242,3183,2,2,1
6201,2025-06-01,3866,,5,3,5
4642,2025-06-01,5579,,3,3,3
288,2025-06-01,6619,,3,3,1
1324,2025-06-01,837,,3,3,3
4406,2025-06-01,1797,,3,4,2
408,2025-06-01,5436,,2,2,2
188,2025-06-01,2435,,5,4,5
3221,2025-06-01,952,,4,3,4
386,2025-06-01,4456,,5,3,5
5177,2025-06-01,703,,5,3,5
4619,2025-06-01,4833,,3,4,2
5458,2025-06-01,3676,2047,5,3,4
5284,2025-06-01,3963,,4,3,4
136,2025-06-01,5480,3943,5,3,5
5910,2025-06-01,4647,,5,4,5
4203,2025-06-01,902,,5,3,5
3491,2025-06-01,1386,4765,4,3,4
5987,2025-06-01,4173,,3,3,2
5969,2025-06-01,5210,,4,3,4
3882,2025-06-01,5372,,3,3,2
2636,2025-06-01,1876,,3,3,4
1026,2025-06-01,4680,,3,3,3
3507,2025-06-01,1099,,3,3,2
2701,2025-06-01,4831,1924,1,2,1
5102,2025-06-01,3140,,3,3,3
4055,2025-06-01,5650,,4,3,4
320,2025-06-01,2039,,2,3,2
1969,2025-06-01,1560,,2,2,2
2836,2025-06-01,6630,6556,2,3,2
1542,2025-06-01,2051,,3,3,5
5163,2025-06-01,3687,,5,3,5
2884,2025-06-01,6134,,4,3,4
4262,2025-06-01,5535,,3,3,5
2045,2025-06-01,2960,,3,3,5
1480,2025-06-01,279,98,3,3,2
610,2025-06-01,3633,,3,3,3
4431,2025-06-01,3245,,3,3,5
295,2025-06-01,374,,3,3,5
4944,2025-06-01,2271,2507,5,3,5
6609,2025-06-01,5387,,3,3,3
3752,2025-06-01,2371,,3,5,3
2563,2025-06-01,6367,,3,3,3
2733,2025-06-01,1943,,3,3,3
5296,2025-06-01,4055,,1,3,3
4340,2025-06-01,5941,,5,5,4
4081,2025-06-01,3405,,3,3,3
1183,2025-06-01,1052,,1,3,3
5478,2025-06-01,1650,7125,4,3,3
2141,2025-06-01,2338,,5,5,4
4933,2025-06-01,3849,,1,3,3
6411,2025-06-01,4163,,3,3,3
6520,2025-06-01,326,,3,3,5
6661,2025-06-01,1436,,1,3,3
196,2025-06-01,100,,4,3,4
5514,2025-06-01,1336,,3,3,3
597,2025-06-01,6287,,3,3,3
5073,2025-06-01,3975,,3,3,3
1933,2025-06-01,4905,,3,3,3
4371,2025-06-01,3639,2205,2,2,2
2999,2025-06-01,1937,,1,3,1
1391,2025-06-01,4264,,5,4,5
130,2025-06-01,6052,,4,3,4
3432,2025-06-01,5746,,1,3,3
3213,2025-06-01,3512,,3,3,3
1708,2025-06-01,6216,,2,3,2
3468,2025-06-01,6795,2110,3,3,2
1689,2025-06-01,2946,,5,4,5
6240,2025-06-01,1922,302,3,3,3
4280,2025-06-01,3223,,2,3,2
5338,2025-06-01,2094,7205,3,3,2
6482,2025-06-01,4385,,2,3,2
3024,2025-06-01,5143,,4,3,4
1930,2025-06-01,3816,,3,3,3
5778,2025-06-01,7170,,3,3,3
2743,2025-06-01,3051,60,4,3,4
4299,2025-06-01,6514,,5,3,5
3937,2025-06-01,6752,4642,5,5,5
1630,2025-06-01,1326,,5,3,5
1617,2025-06-01,1021,1584,4,3,4
4803,2025-06-01,4608,,3,4,4
6698,2025-06-01,3616,5215,3,3,3
4211,2025-06-01,757,1957,3,3,4
5700,2025-06-01,2170,,3,3,2
3036,2025-06-01,4484,,3,3,3
2191,2025-06-01,5466,5870,5,5,5
6188,2025-06-01,2503,,4,3,4
3770,2025-06-01,2580,,3,3,5
3366,2025-06-01,3207,,4,3,5
5854,2025-06-01,5066,,3,3,3
3895,2025-06-01,5642,,5,3,5
359,2025-06-01,1117,,5,3,5
4836,2025-06-01,4501,,3,3,3
1621,2025-06-01,6952,,5,3,5
6338,2025-06-01,114,,5,3,5
3650,2025-06-01,6291,,4,3,4
2689,2025-06-01,4334,,1,1,1
6173,2025-06-01,4346,,5,3,5
4579,2025-06-01,5849,,5,3,5
3474,2025-06-01,6851,,5,3,5
1191,2025-06-01,5659,,2,2,2
467,2025-06-01,6211,,5,5,5
4770,2025-06-01,4798,,3,3,3
1841,2025-06-01,6313,1468,5,2,2
3589,2025-06-01,943,,5,3,5
6532,2025-06-01,162,,3,3,3
5370,2025-06-01,6803,,5,3,5
415,2025-06-01,54,,1,1,1
1453,2025-06-01,5290,,3,3,3
1998,2025-06-01,6088,,5,4,5
6106,2025-06-01,3649,,1,3,3
6643,2025-06-01,1874,4227,3,3,3
5241,2025-06-01,5426,,5,3,5
2562,2025-06-01,4143,,3,3,1
2831,2025-06-01,1215,,4,3,3
6850,2025-06-01,6324,,1,1,1
104,2025-06-01,5029,,3,3,3
6932,2025-06-01,6866,1266,1,1,1
4475,2025-06-01,1849,,5,3,5
1847,2025-06-01,3184,,1,1,1
3132,2025-06-01,101,,3,3,3
4164,2025-06-01,1904,1655,5,5,5
4738,2025-06-01,7060,,2,3,2
927,2025-06-01,6831,,5,3,5
3334,2025-06-01,253,,3,3,3
4745,2025-06-01,2490,,3,3,3
5443,2025-06-01,409,,3,3,5
3280,2025-06-01,1214,,5,3,5
5182,2025-06-01,5987,,3,3,3
5007,2025-06-01,4172,,1,3,3
5041,2025-06-01,2855,,4,3,3
3356,2025-06-01,2706,,5,3,5
5151,2025-06-01,3726,,3,3,3
6659,2025-06-01,7237,,5,3,5
484,2025-06-01,3347,3347,5,5,5
4430,2025-06-01,2308,,5,3,5
5198,2025-06-01,370,,5,3,5
6230,2025-06-01,3844,,1,1,1
6529,2025-06-01,5175,,3,3,4
2940,2025-06-01,2400,,2,3,2
6897,2025-06-01,148,,1,1,1
741,2025-06-01,4772,,3,3,5
2131,2025-06-01,13,6406,4,3,4
21,2025-06-01,513,5870,4,3,4
1921,2025-06-01,352,,2,3,2
3089,2025-06-01,3880,,3,3,1
410,2025-06-01,3426,,3,3,3
6892,2025-06-01,4019,1602,2,3,2
1529,2025-06-01,505,,2,2,2
5245,2025-06-01,3617,,3,3,3
3426,2025-06-01,4719,,3,3,3
6334,2025-06-01,2223,,5,3,5
6588,2025-06-01,991,,1,1,1
4625,2025-06-01,6377,,3,3,3
67,2025-06-01,2588,,3,3,3
5204,2025-06-01,649,,5,3,2
4725,2025-06-01,5141,,1,3,1
1339,2025-06-01,649,,5,3,4
4392,2025-06-01,3063,,1,3,3
1786,2025-06-01,5343,,3,3,3
5412,2025-06-01,1977,1819,5,4,5
2541,2025-06-01,6513,,4,3,4
6809,2025-06-01,5813,6822,5,5,5
873,2025-06-01,5278,,1,3,2
1938,2025-06-01,6786,,1,1,1
218,2025-06-01,1977,7065,5,4,5
4598,2025-06-01,6462,,3,3,3
4535,2025-06-01,4217,,5,3,3
3420,2025-06-01,5216,,3,3,3
1973,2025-06-01,3544,548,3,3,3
5438,2025-06-01,5106,,4,3,4
3772,2025-06-01,4993,,5,5,5
4190,2025-06-01,6699,,5,3,2
845,2025-06-01,3406,3734,2,2,2
3709,2025-06-01,1477,,3,3,3
1683,2025-06-01,3623,,4,3,4
810,2025-06-01,5771,,4,3,4
1340,2025-06-01,4020,,5,3,4
2700,2025-06-01,5709,5212,2,3,3
2902,2025-06-01,205,,3,3,3
3077,2025-06-01,2753,,3,3,3
1194,2025-06-01,307,,1,3,1
681,2025-06-01,5574,,3,3,3
5227,2025-06-01,487,,3,3,3
4915,2025-06-01,1518,,4,3,5
918,2025-06-01,3501,,1,3,2
6115,2025-06-01,5872,,3,3,3
3477,2025-06-01,7020,,5,3,5
6538,2025-06-01,2074,,3,3,3
6147,2025-06-01,6599,,5,4,5
4183,2025-06-01,1698,,3,3,3
1159,2025-06-01,3514,,2,3,3
1965,2025-06-01,5178,,1,3,3
6836,2025-06-01,6861,,3,3,3
5325,2025-06-01,3491,,3,3,3
197,2025-06-01,3136,,3,3,3
432,2025-06-01,694,,1,1,1
1471,2025-06-01,525,,5,3,5
4205,2025-06-01,6773,,3,3,3
6087,2025-06-01,1214,,1,3,1
1905,2025-06-01,5876,,3,3,3
5312,2025-06-01,6531,,3,3,3
2242,2025-06-01,6069,,1,3,3
304,2025-06-01,745,,2,2,2
1964,2025-06-01,6539,,5,3,5
6074,2025-06-01,5663,,3,3,5
3262,2025-06-01,6352,,3,3,5
2852,2025-06-01,5663,,5,5,5
4236,2025-06-01,1768,,3,3,3
6219,2025-06-01,6881,,5,4,5
6640,2025-06-01,4536,,4,3,4
5747,2025-06-01,845,3520,2,2,2
5364,2025-06-01,2734,,2,3,2
2724,2025-06-01,6979,,3,3,4
536,2025-06-01,4251,6228,5,3,2
1240,2025-06-01,2238,,3,3,2
4019,2025-06-01,1443,,3,3,2
420,2025-06-01,3055,,3,3,5
3796,2025-06-01,690,,3,3,2
5305,2025-06-01,5104,,1,3,1
897,2025-06-01,1523,,3,3,3
4741,2025-06-01,4138,,3,3,2
1628,2025-06-01,6511,,3,3,5
1712,2025-06-01,1913,,1,3,3
1131,2025-06-01,5914,,4,3,4
4777,2025-06-01,1974,,5,3,5
2938,2025-06-01,1842,,3,3,3
1322,2025-06-01,1752,6839,5,5,5
2974,2025-06-01,3858,,4,3,4
4472,2025-06-01,2107,,3,3,3
5243,2025-06-01,5486,,3,3,3
241,2025-06-01,6455,,3,3,3
4105,2025-06-01,1141,,3,3,4
6233,2025-06-01,3251,,3,3,3
3072,2025-06-01,1863,,4,3,4
4044,2025-06-01,3270,,4,3,4
2165,2025-06-01,2342,,3,3,3
3416,2025-06-01,1474,,1,3,3
2892,2025-06-01,5789,,5,3,5
3000,2025-06-01,2769,,3,3,3
5978,2025-06-01,2720,,3,3,3
3754,2025-06-01,7153,,2,3,2
1039,2025-06-01,1019,,1,3,1
3394,2025-06-01,3057,,3,3,3
519,2025-06-01,3537,,3,3,3
2306,2025-06-01,3970,,5,5,5
3505,2025-06-01,6999,,3,3,3
5708,2025-06-01,432,2741,3,3,3
4743,2025-06-01,5465,5465,2,3,2
5754,2025-06-01,5641,,3,3,3
3695,2025-06-01,6561,,3,3,3
6929,2025-06-01,1986,,4,3,4
6816,2025-06-01,4226,,3,3,3
2690,2025-06-01,798,,3,3,3
4100,2025-06-01,1864,,5,5,5
3214,2025-06-01,4931,,5,3,2
4365,2025-06-01,5234,,3,3,3
4739,2025-06-01,135,,5,3,5
2923,2025-06-01,5321,,1,3,2
5660,2025-06-01,900,,3,3,3
5386,2025-06-01,2487,,3,3,3
4710,2025-06-01,3680,,3,3,3
3644,2025-06-01,2922,,3,3,2
296,2025-06-01,6986,,3,3,3
2934,2025-06-01,3557,,3,3,3
2258,2025-06-01,5537,,5,3,5
5161,2025-06-01,6288,,1,3,1
5808,2025-06-01,2835,,3,3,5
6142,2025-06-01,5498,,3,3,3
2058,2025-06-01,5406,,1,3,1
5252,2025-06-01,4938,1530,5,3,3
3636,2025-06-01,3567,,5,3,5
2178,2025-06-01,794,,1,3,3
1483,2025-06-01,3313,,3,3,3
3619,2025-06-01,1864,,5,4,4
5425,2025-06-01,7223,247,5,4,5
5146,2025-06-01,1649,,5,3,4
1985,2025-06-02,6731,,4,3,4
6326,2025-06-02,3174,,5,3,5
2841,2025-06-02,1360,,1,3,3
6960,2025-06-02,4638,,3,3,4
3813,2025-06-02,5899,,3,3,3
1908,2025-06-02,6080,,3,3,3
493,2025-06-02,5173,,3,3,3
5494,2025-06-02,4958,,3,3,3
3384,2025-06-02,3379,,3,3,3
4001,2025-06-02,3949,,3,3,3
3943,2025-06-02,6843,,3,3,3
2314,2025-06-02,2465,,3,3,3
6477,2025-06-02,5247,,3,3,3
2872,2025-06-02,7202,,3,3,3
329,2025-06-02,972,,3,3,3
1173,2025-06-02,6109,,3,3,3
1112,2025-06-02,2780,,4,3,4
4327,2025-06-02,5532,,3,3,3
5990,2025-06-02,2328,,3,3,3
3804,2025-06-02,2075,,2,3,3
6657,2025-06-02,1511,,3,3,3
2166,2025-06-02,2228,,3,3,3
5439,2025-06-02,867,,5,3,5
4394,2025-06-02,594,,4,4,3
6719,2025-06-02,2870,,3,3,3
3039,2025-06-02,7104,,2,2,2
4858,2025-06-02,5385,2133,4,3,3
3899,2025-06-02,594,,1,3,2
5695,2025-06-02,4994,,2,3,3
1699,2025-06-02,3084,,2,3,3
2680,2025-06-02,5246,,1,3,1
5924,2025-06-02,466,,3,3,3
2198,2025-06-02,3421,,5,3,5
3806,2025-06-02,2676,,3,3,3
4177,2025-06-02,2290,,3,3,2
5310,2025-06-02,4276,,3,3,3
773,2025-06-02,4891,,1,3,1
3354,2025-06-02,5913,,3,3,3
1929,2025-06-02,7215,,3,3,2
5255,2025-06-02,3416,,1,3,1
2847,2025-06-02,397,,2,3,3
1883,2025-06-02,1624,,3,3,3
5595,2025-06-02,6877,,2,3,3
5659,2025-06-02,2905,,5,5,5
803,2025-06-02,2889,,3,3,3
1643,2025-06-02,3811,,1,3,1
6200,2025-06-02,908,,2,3,3
5669,2025-06-02,2187,,3,3,3
707,2025-06-02,5122,,2,3,3
5837,2025-06-02,6789,,3,3,3
3920,2025-06-02,1624,,3,3,3
4890,2025-06-02,6610,,1,3,1
5295,2025-06-02,4509,,3,3,3
385,2025-06-02,105,,3,3,3
4648,2025-06-02,2884,,3,3,3
2109,2025-06-02,2024,,3,3,3
2710,2025-06-02,3524,,5,4,5
4165,2025-06-02,3030,,3,3,2
2693,2025-06-02,1278,,3,3,3
2939,2025-06-02,6504,2801,2,2,2
44,2025-06-02,1743,,4,3,5
6587,2025-06-02,4843,,2,2,2
4829,2025-06-02,4622,3797,5,4,5
2512,2025-06-02,7231,,3,3,3
4282,2025-06-02,6194,,3,3,1
1186,2025-06-02,4956,,5,3,3
4085,2025-06-02,562,,5,3,5
2426,2025-06-02,5742,,3,3,3
6614,2025-06-02,4654,,5,3,5
3325,2025-06-02,4819,,5,3,5
3903,2025-06-02,2827,,3,2,2
614,2025-06-02,4996,,3,3,3
1524,2025-06-02,1833,,5,2,2
6732,2025-06-02,1045,,3,3,3
4577,2025-06-02,1634,,2,3,3
5314,2025-06-02,2229,,1,3,1
2800,2025-06-02,5965,,3,3,3
5585,2025-06-02,616,,3,3,3
5861,2025-06-02,4785,,3,3,3
6248,2025-06-02,6611,,3,3,3
4839,2025-06-02,2364,,1,3,3
1426,2025-06-02,381,,3,3,3
2539,2025-06-02,6660,,3,3,3
5960,2025-06-02,3461,,3,3,3
443,2025-06-02,3273,,3,3,2
2066,2025-06-02,2662,,3,3,3
2071,2025-06-02,1551,,3,3,2
344,2025-06-02,6645,,1,3,3
4269,2025-06-02,2731,,3,3,3
833,2025-06-02,4187,,2,3,3
2120,2025-06-02,140,,3,3,3
4837,2025-06-02,3743,,5,5,4
3447,2025-06-02,5938,,3,3,3
819,2025-06-02,5252,230,5,4,5
3967,2025-06-02,5182,945,4,3,3
141,2025-06-02,5043,,3,3,5
435,2025-06-02,4970,,2,3,2
4652,2025-06-02,6741,,2,3,3
5533,2025-06-02,3864,4009,2,2,2
726,2025-06-02,4516,,3,3,3
1829,2025-06-02,5548,,3,3,2
4736,2025-06-02,3914,1314,2,3,4
5763,2025-06-02,996,,5,4,5
3235,2025-06-02,2129,,3,3,3
3158,2025-06-02,5469,,5,5,5
550,2025-06-02,1362,,5,4,5
2721,2025-06-02,3312,,1,3,3
499,2025-06-02,5504,,3,3,3
2609,2025-06-02,4159,,3,3,3
5568,2025-06-02,4960,,3,3,3
4723,2025-06-02,2391,,3,3,3
5215,2025-06-02,4482,,3,3,3
1570,2025-06-02,3919,4353,3,3,3
5002,2025-06-02,1774,,5,5,5
1832,2025-06-02,660,,5,4,5
532,2025-06-02,2301,,3,3,3
5433,2025-06-02,2763,,3,3,3
352,2025-06-02,5467,,3,3,3
6516,2025-06-02,6585,,1,3,3
3057,2025-06-02,4230,,3,3,3
5830,2025-06-02,4806,,3,3,5
2887,2025-06-02,728,,1,3,1
4559,2025-06-02,1218,,3,3,3
6329,2025-06-02,987,,3,3,2
3783,2025-06-02,3044,,3,3,3
4286,2025-06-02,6904,,5,4,5
5745,2025-06-02,3149,,3,3,3
1234,2025-06-02,3157,,3,3,3
4529,2025-06-02,6454,,3,3,3
1458,2025-06-02,2623,1960,3,3,2
428,2025-06-02,2045,,5,3,3
1795,2025-06-02,1809,,4,3,5
261,2025-06-02,6152,,3,3,3
4721,2025-06-02,4889,,5,5,5
981,2025-06-02,5663,,4,3,5
201,2025-06-02,3488,,3,3,5
6416,2025-06-02,4650,,3,3,3
1919,2025-06-02,4112,945,4,3,3
5974,2025-06-02,2355,,3,3,3
6047,2025-06-02,268,,3,3,3
5566,2025-06-02,5279,,1,3,1
4380,2025-06-02,33,121,5,4,5
3717,2025-06-02,4596,4596,4,3,4
5027,2025-06-02,6836,,5,3,5
1856,2025-06-02,558,,3,3,3
6560,2025-06-02,4428,,3,3,3
1344,2025-06-02,5701,,3,3,3
3578,2025-06-02,3018,,3,3,3
3701,2025-06-02,2792,,3,3,3
6914,2025-06-02,1541,5424,2,2,2
4522,2025-06-02,2591,,3,3,3
5921,2025-06-02,936,,3,3,3
3216,2025-06-02,6883,,1,3,1
5551,2025-06-02,2267,,5,5,5
5033,2025-06-02,316,,3,3,3
680,2025-06-02,5339,,3,3,3
5885,2025-06-02,4493,,3,3,3
5420,2025-06-02,6879,,3,3,3
350,2025-06-02,2337,,3,3,3
3900,2025-06-02,4972,,3,3,3
1547,2025-06-02,715,6506,2,2,2
5702,2025-06-02,2830,,3,3,3
47,2025-06-02,5155,,1,3,1
3935,2025-06-02,5837,,3,3,3
134,2025-06-02,1007,,3,3,3
41,2025-06-02,2478,2478,5,4,5
1695,2025-06-02,2196,,3,3,3
2292,2025-06-02,909,,3,3,4
838,2025-06-02,3814,,3,3,3
2330,2025-06-02,2566,,3,3,3
2135,2025-06-02,2306,,3,3,3
1076,2025-06-02,4606,,3,3,3
2920,2025-06-02,2716,,3,3,3
4632,2025-06-02,5169,5169,3,3,3
5254,2025-06-02,362,,5,5,5
6749,2025-06-02,3805,,5,4,5
446,2025-06-02,6892,5604,3,3,2
2522,2025-06-02,5896,,3,3,3
2086,2025-06-02,3966,,3,3,3
5082,2025-06-02,3698,645,2,3,2
3186,2025-06-02,6613,,5,5,5
1703,2025-06-02,6656,,5,5,5
902,2025-06-02,5793,,3,3,3
6386,2025-06-02,168,,3,3,3
4704,2025-06-02,5547,,5,3,5
4557,2025-06-02,1702,,3,3,3
414,2025-06-02,954,,3,3,3
19,2025-06-02,6662,,4,3,5
3337,2025-06-02,3579,,3,3,3
4874,2025-06-02,2238,,3,3,3
1931,2025-06-02,682,,3,3,3
5572,2025-06-02,6240,,3,3,3
6474,2025-06-02,1184,,3,3,3
3382,2025-06-02,1275,1565,1,5,1
5647,2025-06-02,3011,295,3,3,3
5920,2025-06-02,2366,,3,3,3
1968,2025-06-02,5890,,3,3,3
3115,2025-06-02,1041,,3,3,3
5068,2025-06-02,993,,3,3,3
6487,2025-06-02,5200,,4,3,5
6133,2025-06-02,4786,,3,3,3
3843,2025-06-02,80,,3,3,3
6456,2025-06-02,3292,,3,3,3
3917,2025-06-02,4377,,3,3,3
2921,2025-06-02,1692,,5,3,5
2415,2025-06-02,2048,1785,3,2,2
6018,2025-06-02,5861,,4,3,5
4711,2025-06-02,2483,,3,3,3
2186,2025-06-02,1578,,3,3,3
506,2025-06-02,4749,,3,3,3
6391,2025-06-02,1231,,3,3,3
800,2025-06-02,407,,3,3,3
112,2025-06-02,4345,,4,3,3
2729,2025-06-02,1503,,4,3,4
3123,2025-06-02,1363,,3,3,3
2801,2025-06-02,7164,,3,3,3
1760,2025-06-02,752,,3,3,5
5281,2025-06-02,3741,,3,3,3
5811,2025-06-02,4809,,5,3,5
6217,2025-06-02,1889,,3,3,3
3886,2025-06-02,1684,,3,3,3
6745,2025-06-02,2085,,1,3,1
2444,2025-06-02,4322,,2,3,3
2468,2025-06-02,3952,995,3,3,1
2531,2025-06-02,4100,,3,3,3
1469,2025-06-02,642,375,5,3,2
5954,2025-06-02,2084,,3,3,3
2635,2025-06-02,1047,,5,3,4
1573,2025-06-02,4255,3137,2,3,2
3386,2025-06-02,2686,,3,3,3
4954,2025-06-02,3626,,3,3,3
3793,2025-06-02,5357,,3,3,3
2919,2025-06-02,5812,,5,3,4
4544,2025-06-02,722,,3,3,3
3231,2025-06-02,6354,,3,3,3
5003,2025-06-02,2557,,3,3,5
6046,2025-06-02,3724,,3,3,3
5446,2025-06-02,6375,,3,3,3
4470,2025-06-02,2188,,5,3,5
3807,2025-06-02,7012,,3,3,3
1497,2025-06-02,4605,,1,3,1
461,2025-06-02,3317,,3,3,3
2942,2025-06-02,7147,,1,2,1
3510,2025-06-02,1471,,3,3,3
2219,2025-06-02,3744,,3,3,3
4526,2025-06-02,1948,,3,3,3
5162,2025-06-02,2707,3548,5,1,1
1169,2025-06-02,6330,,5,5,5
3164,2025-06-02,3290,,3,3,3
4020,2025-06-02,4908,,2,3,3
2104,2025-06-02,92,,3,3,3
4187,2025-06-02,2077,,3,3,3
5748,2025-06-02,2291,,1,3,1
4179,2025-06-02,3627,,3,3,3
4274,2025-06-02,465,,5,3,2
874,2025-06-02,4074,,3,3,3
3297,2025-06-02,672,,3,3,3
2099,2025-06-02,6612,,3,3,5
796,2025-06-02,1327,,3,3,3
1813,2025-06-02,5087,,2,3,3
5997,2025-06-02,1281,,3,3,3
2838,2025-06-02,1571,,5,3,5
662,2025-06-02,1199,,3,3,3
6103,2025-06-02,1697,6506,2,2,2
5332,2025-06-02,6007,,3,3,2
5393,2025-06-02,5447,,3,3,3
4971,2025-06-02,2241,,3,3,3
2605,2025-06-02,5137,,3,3,3
4828,2025-06-02,3935,,1,1,1
5957,2025-06-02,2098,,3,3,3
