id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2,likert_scale_Q3
4159,2024-11-09,2796,,5,5,1
2818,2024-11-09,3155,,4,5,1
1518,2024-11-09,1141,,3,5,3
2444,2024-11-09,1105,,5,5,1
3440,2024-11-09,2516,360,4,4,3
4543,2024-11-09,693,,5,5,1
4623,2024-11-09,1035,,3,1,1
2480,2024-11-09,157,,1,1,5
2297,2024-11-09,1231,,5,5,1
1514,2024-11-09,2396,,1,1,5
3843,2024-11-09,2062,,5,5,1
2133,2024-11-09,259,,5,5,1
909,2024-11-09,570,,1,1,5
1567,2024-11-09,1183,,5,5,1
3571,2024-11-09,3654,,5,5,1
288,2024-11-09,275,,5,5,1
4537,2024-11-09,1577,,5,5,1
4277,2024-11-09,1963,,5,5,1
280,2024-11-09,1365,,4,5,1
954,2024-11-09,980,,5,5,1
4370,2024-11-09,259,,5,5,1
1727,2024-11-09,659,,1,1,5
3403,2024-11-09,3576,,5,5,1
3197,2024-11-09,3693,,5,5,1
1776,2024-11-09,2678,,5,5,1
4128,2024-11-09,2999,,1,1,5
406,2024-11-09,994,,5,5,1
3215,2024-11-09,1732,,5,5,1
2897,2024-11-09,1035,,5,5,1
4359,2024-11-09,147,,4,5,1
3808,2024-11-09,2016,,5,5,1
3833,2024-11-09,2348,,1,1,5
854,2024-11-09,1369,,5,5,1
3436,2024-11-09,2997,,1,1,5
4675,2024-11-09,355,,1,1,5
1613,2024-11-09,3171,,5,5,1
1729,2024-11-09,1364,,5,5,1
1803,2024-11-09,89,,5,5,1
1147,2024-11-09,3123,,5,5,1
4131,2024-11-09,1923,3406,4,5,1
2577,2024-11-09,3340,,5,5,1
4390,2024-11-09,2438,,5,5,1
1190,2024-11-09,644,,5,5,1
3727,2024-11-09,3134,,5,5,1
1283,2024-11-09,1042,,5,5,1
3093,2024-11-09,2802,,5,5,1
1839,2024-11-09,796,,1,1,5
3563,2024-11-09,207,,1,1,5
3728,2024-11-09,2783,,5,5,1
713,2024-11-09,515,,3,3,1
4403,2024-11-09,2328,,5,5,1
4678,2024-11-09,1741,,5,5,1
1520,2024-11-09,251,,5,5,1
1709,2024-11-09,3532,,5,5,1
645,2024-11-09,1599,,5,5,1
100,2024-11-09,2289,,3,5,3
380,2024-11-09,2785,,5,5,1
3344,2024-11-09,1193,,3,3,1
3386,2024-11-09,167,,5,5,1
217,2024-11-09,2613,,5,5,1
2447,2024-11-09,167,,3,5,3
2210,2024-11-09,476,,5,5,1
25,2024-11-09,2042,,2,2,4
38,2024-11-09,1994,,1,1,5
3532,2024-11-09,744,,5,5,1
546,2024-11-09,303,838,4,5,1
4065,2024-11-09,2802,,5,5,1
1430,2024-11-09,2520,,4,5,1
2174,2024-11-09,2333,,5,5,1
2533,2024-11-09,699,,2,2,4
3777,2024-11-09,1941,,5,5,1
1779,2024-11-09,3782,,5,5,1
3183,2024-11-09,359,,2,2,4
2740,2024-11-09,1818,,1,1,5
1976,2024-11-09,909,,4,5,1
1787,2024-11-09,1291,,5,5,1
3325,2024-11-09,368,,1,1,1
1551,2024-11-09,2560,,3,5,3
1526,2024-11-09,1244,1266,3,3,3
1584,2024-11-09,3138,,4,5,1
2923,2024-11-09,2201,,1,1,5
1228,2024-11-09,3449,,5,5,1
4676,2024-11-09,3138,,3,5,3
441,2024-11-09,1651,,5,5,1
4511,2024-11-09,3634,,5,5,1
1053,2024-11-09,220,,5,5,1
1238,2024-11-09,3591,,5,5,1
4531,2024-11-09,2601,,2,1,3
2871,2024-11-09,3094,,5,5,1
427,2024-11-09,41,,5,5,1
4514,2024-11-09,1681,,1,1,1
3869,2024-11-09,731,,2,1,5
2649,2024-11-09,3107,,3,5,3
1559,2024-11-09,2001,,5,5,1
1250,2024-11-09,112,,4,4,1
1983,2024-11-09,197,,3,3,3
1446,2024-11-09,3354,,5,5,1
843,2024-11-09,2613,,5,5,1
1233,2024-11-09,200,,5,5,1
3956,2024-11-09,1625,,1,1,5
2209,2024-11-09,2063,,5,5,1
4342,2024-11-09,2803,,5,5,1
3446,2024-11-09,2446,,3,3,3
3540,2024-11-09,2063,,5,5,1
2689,2024-11-09,2403,,3,5,3
3595,2024-11-09,3478,,5,5,1
1651,2024-11-09,3150,,1,5,2
78,2024-11-09,1027,,5,5,1
1946,2024-11-09,664,,1,5,2
1719,2024-11-09,3529,,5,5,1
4292,2024-11-09,3464,,5,5,1
1519,2024-11-09,1010,,4,4,1
3038,2024-11-09,3525,,3,3,3
2189,2024-11-09,2669,,3,4,1
517,2024-11-09,1249,,5,5,1
1661,2024-11-09,379,,5,5,1
31,2024-11-09,1970,,5,5,1
1896,2024-11-09,1430,,5,5,1
3103,2024-11-09,289,,3,4,3
2135,2024-11-09,2329,,5,5,1
907,2024-11-09,3456,,3,3,3
1941,2024-11-09,2700,,5,5,1
3320,2024-11-09,2689,,3,3,1
4545,2024-11-09,2442,,3,3,3
1909,2024-11-09,1478,,5,5,1
2197,2024-11-09,2349,,3,3,3
4156,2024-11-09,2556,,3,3,3
1531,2024-11-09,649,,3,3,3
1958,2024-11-09,2973,,5,5,1
1741,2024-11-09,2355,,3,3,3
2212,2024-11-09,1247,,1,1,5
227,2024-11-09,3402,,5,5,1
196,2024-11-09,2563,,3,3,3
969,2024-11-09,434,,1,1,5
1864,2024-11-09,3582,,3,5,3
2534,2024-11-09,1503,,5,5,1
210,2024-11-09,1123,,5,5,1
836,2024-11-09,751,,3,3,3
3987,2024-11-09,2866,,3,3,3
2106,2024-11-09,209,,3,3,3
3663,2024-11-09,161,,5,5,1
3656,2024-11-09,1645,,3,3,3
2257,2024-11-09,2695,,1,1,5
982,2024-11-09,3767,,3,3,3
370,2024-11-09,1943,,5,5,1
851,2024-11-09,2669,,3,4,3
3771,2024-11-09,3676,,5,5,1
2128,2024-11-09,1417,,3,3,1
2124,2024-11-09,404,,5,5,1
2983,2024-11-09,401,,3,3,3
245,2024-11-09,1631,,3,3,3
388,2024-11-09,876,,3,3,3
2612,2024-11-09,774,,3,3,3
54,2024-11-09,1299,,5,5,1
3837,2024-11-09,1537,,3,3,3
1365,2024-11-09,3415,561,1,1,1
742,2024-11-09,3232,,5,5,1
850,2024-11-09,549,,3,3,3
147,2024-11-09,96,,3,5,3
2797,2024-11-09,3415,1502,1,1,1
3557,2024-11-09,845,,4,4,1
3009,2024-11-09,2366,,5,5,1
3017,2024-11-09,1248,,5,5,1
1885,2024-11-09,3393,,5,5,1
3522,2024-11-09,3415,1449,1,1,1
2338,2024-11-09,53,,1,1,1
3586,2024-11-09,3018,,3,3,3
3842,2024-11-09,2329,,3,5,3
3722,2024-11-09,1337,,4,4,1
4284,2024-11-09,1841,,5,5,1
1175,2024-11-09,3544,,1,1,5
3088,2024-11-09,2996,,5,5,1
3052,2024-11-09,128,,4,4,1
1229,2024-11-09,525,,5,5,1
62,2024-11-09,2979,,5,5,1
2758,2024-11-09,762,,3,3,3
3605,2024-11-09,125,,1,1,5
2993,2024-11-09,204,,5,5,1
2878,2024-11-09,467,,5,5,1
997,2024-11-09,198,,3,5,3
668,2024-11-09,1241,,1,1,1
1101,2024-11-09,2920,,5,5,1
2383,2024-11-09,1427,,5,5,1
160,2024-11-09,1416,,3,3,3
3273,2024-11-09,605,,4,4,1
1214,2024-11-09,1275,,3,4,1
578,2024-11-09,2430,,3,3,3
3929,2024-11-09,2952,,5,5,1
440,2024-11-09,1513,,3,3,4
68,2024-11-09,1458,,3,3,3
764,2024-11-09,1074,,3,5,3
2553,2024-11-09,1427,,4,5,1
4075,2024-11-09,2271,,3,4,1
2394,2024-11-09,3117,,5,5,1
2086,2024-11-09,3041,,3,3,3
1009,2024-11-09,1772,,5,5,1
1174,2024-11-09,1474,,3,3,3
2264,2024-11-09,3394,,5,5,1
1525,2024-11-09,1859,,5,5,1
1570,2024-11-09,1517,,5,5,1
2980,2024-11-09,2586,,1,1,5
3104,2024-11-09,362,,3,5,1
3729,2024-11-09,3213,,1,1,5
3082,2024-11-09,1193,,3,3,3
3277,2024-11-09,1129,,3,3,3
4154,2024-11-09,1299,,3,3,3
2047,2024-11-09,1882,,5,5,1
4208,2024-11-09,2280,,5,5,1
4681,2024-11-09,894,,1,1,5
192,2024-11-09,1772,,5,5,1
1778,2024-11-09,3351,,5,5,1
4029,2024-11-09,3624,,3,3,3
1623,2024-11-09,834,,5,5,1
3351,2024-11-09,3387,,5,5,1
2614,2024-11-09,3739,,5,5,1
4566,2024-11-09,3624,,5,5,1
2861,2024-11-09,1857,,3,3,3
1296,2024-11-09,2574,,5,5,1
3255,2024-11-09,471,,5,5,1
2353,2024-11-09,3055,,3,4,3
867,2024-11-09,3351,,3,5,3
2996,2024-11-09,3542,,3,4,1
1572,2024-11-09,23,,1,1,5
2568,2024-11-09,2053,,3,3,3
3538,2024-11-09,3602,,3,3,3
3271,2024-11-09,1788,,5,5,1
1057,2024-11-09,3052,,3,3,3
2110,2024-11-09,502,,5,5,1
4427,2024-11-09,2335,,1,1,5
4160,2024-11-09,773,,5,5,1
830,2024-11-09,1348,,5,5,1
3177,2024-11-09,3405,,1,1,5
3161,2024-11-09,3756,,5,5,1
801,2024-11-09,2939,,5,5,1
511,2024-11-09,3722,,3,4,3
3631,2024-11-09,2316,,5,5,1
1984,2024-11-09,3209,,5,5,1
3389,2024-11-09,1675,,5,5,1
2299,2024-11-09,2286,,3,4,3
906,2024-11-09,537,,5,5,1
2327,2024-11-09,1436,,5,5,1
2905,2024-11-09,3754,,3,4,1
1782,2024-11-09,1722,,3,3,3
64,2024-11-09,1491,,3,1,3
4542,2024-11-09,3597,,1,1,5
3406,2024-11-09,3158,,5,5,1
4002,2024-11-09,1436,,3,3,3
3993,2024-11-09,448,,1,1,5
258,2024-11-09,2940,,1,1,5
768,2024-11-09,2609,,5,5,1
3891,2024-11-09,1692,,5,5,1
2500,2024-11-09,2484,,5,5,1
3647,2024-11-09,1436,,5,5,1
3070,2024-11-09,2846,,3,5,3
1872,2024-11-09,18,,5,5,1
1385,2024-11-09,1917,,5,5,1
3078,2024-11-09,1872,,3,5,3
1511,2024-11-09,1154,,3,5,3
3028,2024-11-09,1001,,3,4,3
2630,2024-11-09,633,2301,5,5,1
870,2024-11-09,2375,,4,4,1
2069,2024-11-09,3244,,4,5,1
2926,2024-11-09,1545,1107,3,3,3
1576,2024-11-09,984,,4,4,1
1304,2024-11-09,3523,,5,5,1
313,2024-11-09,801,2301,1,1,1
4057,2024-11-09,2028,,5,3,1
3951,2024-11-09,406,406,5,5,1
1117,2024-11-09,350,1327,1,1,4
1629,2024-11-09,2281,,3,3,3
372,2024-11-09,873,2594,5,4,1
2519,2024-11-09,3166,335,5,5,1
1177,2024-11-09,1526,,3,3,1
3372,2024-11-09,3231,1327,1,1,5
3745,2024-11-09,828,3056,5,5,1
535,2024-11-09,2214,733,5,5,1
3269,2024-11-09,193,335,3,3,1
3194,2024-11-09,2288,,4,4,1
3479,2024-11-09,2022,3056,5,5,1
3531,2024-11-09,2022,432,5,5,1
3527,2024-11-09,911,2298,4,4,2
701,2024-11-09,310,,2,3,4
950,2024-11-09,2022,2879,5,5,1
1920,2024-11-09,2022,1804,5,5,1
463,2024-11-09,2022,804,5,5,1
1096,2024-11-09,2022,3205,5,5,1
1456,2024-11-09,2022,103,5,5,1
161,2024-11-09,2022,1600,5,5,1
3583,2024-11-09,2496,1107,3,2,3
3815,2024-11-09,2510,3211,3,4,1
2812,2024-11-09,1954,2292,5,5,1
4017,2024-11-09,2170,,3,2,3
3352,2024-11-09,3119,,5,5,1
2443,2024-11-09,214,1419,3,4,1
4066,2024-11-09,225,2982,4,5,1
2989,2024-11-09,2577,,3,4,2
1866,2024-11-09,2237,,3,3,1
926,2024-11-09,3146,2298,4,4,1
1074,2024-11-09,3704,3704,3,3,3
1498,2024-11-09,1609,,4,3,1
1723,2024-11-09,1975,,4,4,3
1635,2024-11-09,2545,,3,4,3
457,2024-11-09,1697,2298,2,1,1
220,2024-11-09,3000,3297,4,4,1
821,2024-11-09,226,3569,5,5,1
3721,2024-11-09,2014,,3,4,3
2117,2024-11-09,1564,2532,3,3,3
3816,2024-11-09,1729,,5,5,1
104,2024-11-09,2337,808,5,5,1
2558,2024-11-09,1402,,1,1,5
518,2024-11-09,860,1301,5,5,1
2741,2024-11-09,1672,1419,4,5,1
3514,2024-11-09,3384,,4,4,1
2150,2024-11-09,3615,,5,5,1
1460,2024-11-09,1080,2981,5,5,1
1149,2024-11-09,1402,,3,1,3
413,2024-11-09,2213,,1,1,4
4181,2024-11-09,727,,5,5,1
3744,2024-11-10,3688,,5,5,1
3081,2024-11-10,3589,,5,5,1
2726,2024-11-10,2075,,5,5,1
740,2024-11-10,3116,,1,1,5
3169,2024-11-10,169,,4,5,1
694,2024-11-10,1117,,3,1,3
3288,2024-11-10,3541,,3,3,3
4119,2024-11-10,2808,,3,5,1
1497,2024-11-10,2048,,5,5,1
2561,2024-11-10,1821,,3,3,1
2352,2024-11-10,1692,,3,5,3
2680,2024-11-10,1381,,5,5,1
1677,2024-11-10,1317,,3,5,3
1254,2024-11-10,2108,,5,5,1
1829,2024-11-10,2990,,5,5,1
3644,2024-11-10,3098,,5,5,1
1265,2024-11-10,2808,,3,3,3
1478,2024-11-10,31,,3,3,3
4076,2024-11-10,3097,,3,3,1
980,2024-11-10,1695,,5,5,1
2678,2024-11-10,999,,5,5,1
4039,2024-11-10,1120,,3,3,3
4276,2024-11-10,1679,,5,5,1
3471,2024-11-10,470,,5,5,1
61,2024-11-10,2217,,5,5,1
3378,2024-11-10,1911,,5,5,1
1811,2024-11-10,1530,,5,5,1
1323,2024-11-10,247,,3,3,3
4274,2024-11-10,583,,5,5,1
4643,2024-11-10,3278,,3,3,3
570,2024-11-10,3793,,3,4,3
3248,2024-11-10,1292,,3,3,3
4164,2024-11-10,2313,,3,3,3
2445,2024-11-10,1770,,3,3,3
3852,2024-11-10,3619,,3,3,3
2321,2024-11-10,405,,3,3,3
3457,2024-11-10,1679,,5,5,1
3807,2024-11-10,3126,,3,4,1
2598,2024-11-10,405,,5,5,1
4586,2024-11-10,2003,,5,5,1
1427,2024-11-10,2548,,5,5,1
1895,2024-11-10,2096,,5,5,1
3120,2024-11-10,3794,,3,3,3
1022,2024-11-10,322,,1,1,5
3004,2024-11-10,3726,,5,5,1
2041,2024-11-10,1780,,1,1,5
3059,2024-11-10,2495,,4,4,1
1200,2024-11-10,2217,,5,5,1
3762,2024-11-10,1679,,5,5,1
921,2024-11-10,3764,,5,5,1
2940,2024-11-10,1579,,3,5,3
4232,2024-11-10,526,,3,3,3
2966,2024-11-10,2605,,3,5,3
1463,2024-11-10,2309,,5,5,1
3312,2024-11-10,937,,3,3,1
4054,2024-11-10,71,,5,5,1
319,2024-11-10,569,,5,5,1
331,2024-11-10,2583,,5,5,1
3490,2024-11-10,818,,5,5,1
3001,2024-11-10,950,,5,5,1
3413,2024-11-10,2701,,3,3,3
1977,2024-11-10,3062,,1,1,5
2694,2024-11-10,2548,,3,3,3
49,2024-11-10,3104,335,4,4,1
3175,2024-11-10,470,,3,3,3
465,2024-11-10,62,,5,5,1
3781,2024-11-10,3799,,5,5,1
67,2024-11-10,3539,,3,5,1
2326,2024-11-10,2605,,5,5,1
2932,2024-11-10,3707,,2,1,3
1161,2024-11-10,2507,,1,1,1
3066,2024-11-10,1736,,3,4,3
3604,2024-11-10,3465,,5,5,1
1013,2024-11-10,470,,5,5,1
2867,2024-11-10,2602,,5,5,1
2126,2024-11-10,2558,,3,3,3
4168,2024-11-10,2915,,5,5,1
2561,2024-11-10,1821,,3,3,1
49,2024-11-10,3104,335,4,4,1
3500,2024-11-10,499,,4,4,2
4449,2024-11-10,2317,,4,4,2
2791,2024-11-10,3604,407,3,3,1
3888,2024-11-10,309,2301,1,1,1
432,2024-11-10,1580,335,4,4,1
2269,2024-11-10,1450,2818,1,1,5
1350,2024-11-10,499,3569,2,1,4
4022,2024-11-10,1450,2677,1,1,5
136,2024-11-10,696,,3,5,3
1092,2024-11-10,2673,,5,5,1
1916,2024-11-10,488,,5,5,1
3741,2024-11-10,200,,4,5,1
4125,2024-11-10,1702,,2,2,4
4103,2024-11-10,555,,5,5,1
3548,2024-11-10,2420,,5,5,1
885,2024-11-10,2850,,1,1,1
2490,2024-11-10,1128,,5,5,1
226,2024-11-10,1649,,5,5,1
98,2024-11-10,3115,,5,5,1
1103,2024-11-10,3137,,3,1,3
2675,2024-11-10,2319,,5,5,1
3704,2024-11-10,1072,,5,5,1
3831,2024-11-10,1797,,3,3,3
765,2024-11-10,1100,,5,5,1
3736,2024-11-10,793,,5,5,1
2515,2024-11-10,1523,,3,3,3
643,2024-11-10,1312,,3,3,3
1178,2024-11-10,2619,,5,5,1
540,2024-11-10,2986,,1,1,5
2961,2024-11-10,124,,5,5,1
3554,2024-11-10,2810,,5,5,1
1303,2024-11-10,2708,,5,5,1
21,2024-11-10,3269,,2,1,2
719,2024-11-10,3700,,5,5,1
678,2024-11-10,488,,5,5,1
4345,2024-11-10,516,,4,4,1
806,2024-11-10,1779,,5,5,1
2949,2024-11-10,459,,5,5,1
4645,2024-11-10,1728,,4,5,1
52,2024-11-10,3212,,5,5,1
3801,2024-11-10,3035,,1,1,5
4348,2024-11-10,2454,,3,3,3
2367,2024-11-10,269,,1,1,5
2660,2024-11-10,2454,2454,3,3,3
2583,2024-11-10,2314,,4,4,2
3650,2024-11-10,206,,3,3,3
996,2024-11-10,2829,,3,3,3
1140,2024-11-10,221,,3,3,3
1870,2024-11-10,1014,,5,5,1
2311,2024-11-10,935,,5,5,1
1802,2024-11-10,462,,3,5,3
1038,2024-11-10,3790,,3,3,3
2080,2024-11-10,2623,,3,5,1
1112,2024-11-10,484,,5,5,1
3999,2024-11-10,833,,5,5,1
3673,2024-11-10,634,,3,3,3
2348,2024-11-10,91,,5,5,1
4027,2024-11-10,3443,,5,5,1
3890,2024-11-10,3204,,5,5,1
894,2024-11-10,2200,,5,5,1
717,2024-11-10,3243,,4,4,2
2968,2024-11-10,933,,2,1,3
1410,2024-11-10,1699,,5,5,1
798,2024-11-10,2810,,5,5,1
4579,2024-11-10,807,,2,3,2
4053,2024-11-10,833,,5,5,1
2859,2024-11-10,3068,,3,4,1
2028,2024-11-10,231,,3,4,1
1406,2024-11-10,3469,,5,5,1
875,2024-11-10,3462,,1,3,4
346,2024-11-10,1719,,1,1,1
4595,2024-11-10,1352,,5,5,1
421,2024-11-10,507,,3,5,3
2668,2024-11-10,524,,5,5,1
209,2024-11-10,2261,,2,2,4
2431,2024-11-10,1539,,5,5,1
1897,2024-11-10,521,,5,5,1
2677,2024-11-10,3188,,2,1,3
2223,2024-11-10,3084,,3,3,3
815,2024-11-10,595,,5,5,1
4378,2024-11-10,87,,5,5,1
1380,2024-11-10,2487,,5,5,1
2967,2024-11-10,3617,,5,5,1
2204,2024-11-10,1907,,1,1,5
107,2024-11-10,1243,,5,5,1
281,2024-11-10,1956,,5,5,1
1745,2024-11-10,1805,,5,5,1
1473,2024-11-10,2188,,5,5,1
4242,2024-11-10,1282,,1,3,4
1429,2024-11-10,1137,,5,5,1
2814,2024-11-10,1150,,5,5,1
4132,2024-11-10,196,,5,5,1
1095,2024-11-10,824,,3,3,3
2716,2024-11-10,2353,,3,3,3
1615,2024-11-10,3079,,5,5,1
3249,2024-11-10,3201,,5,5,1
3366,2024-11-10,1105,,5,5,1
1789,2024-11-10,3049,,5,5,1
2800,2024-11-10,759,,5,5,1
772,2024-11-10,2267,,5,5,1
1153,2024-11-10,466,,4,4,1
1529,2024-11-10,180,,2,3,2
1905,2024-11-10,3198,,5,5,1
1852,2024-11-10,3169,,3,3,3
1538,2024-11-10,2690,,5,5,1
2858,2024-11-10,2236,,1,1,4
3655,2024-11-10,558,,3,3,3
3484,2024-11-10,2309,,5,5,1
2914,2024-11-10,2889,,3,4,1
2917,2024-11-10,2427,,1,1,5
131,2024-11-10,1030,,4,5,1
4569,2024-11-10,1023,,1,3,4
3200,2024-11-10,3101,,3,3,3
162,2024-11-10,678,,2,1,3
3260,2024-11-10,3682,,5,5,1
3555,2024-11-10,2362,,5,5,1
1668,2024-11-10,3032,,4,4,2
215,2024-11-10,792,,5,5,1
3960,2024-11-10,3084,,5,5,1
1005,2024-11-10,1873,,5,5,1
439,2024-11-10,1062,,5,5,1
2379,2024-11-10,1581,,5,5,1
1900,2024-11-10,3120,,2,2,4
881,2024-11-10,244,,4,4,1
2523,2024-11-10,449,,5,5,1
1759,2024-11-10,2509,,5,5,1
1034,2024-11-10,2969,,5,5,1
3299,2024-11-10,2617,,3,4,1
2559,2024-11-10,2801,,5,5,1
2934,2024-11-10,2309,,4,5,1
561,2024-11-10,1105,,3,5,1
3035,2024-11-10,330,,5,5,1
4646,2024-11-10,468,,4,5,1
2916,2024-11-10,792,,5,5,1
2120,2024-11-10,2395,,5,5,1
3400,2024-11-10,2738,,5,5,1
2248,2024-11-10,2510,,5,5,1
3761,2024-11-10,2890,,3,3,3
2395,2024-11-10,3717,,3,3,3
2392,2024-11-10,2643,,2,1,2
1834,2024-11-10,3085,,5,5,1
94,2024-11-10,2395,,3,3,3
4021,2024-11-10,245,,5,5,1
3139,2024-11-10,1281,,1,3,4
3370,2024-11-10,3250,,3,3,3
3734,2024-11-10,1310,,5,5,1
898,2024-11-10,2013,,3,4,1
566,2024-11-10,3564,,2,2,4
3883,2024-11-10,658,,5,5,1
82,2024-11-10,671,,5,5,1
3301,2024-11-10,418,,2,1,2
2976,2024-11-10,2906,,3,1,1
3029,2024-11-10,192,,3,3,3
961,2024-11-10,2007,,5,5,1
1004,2024-11-10,3770,,1,3,4
3060,2024-11-10,3733,,5,5,1
3137,2024-11-10,1658,,5,5,1
1367,2024-11-10,1310,,3,3,3
1840,2024-11-10,3431,,3,4,1
3558,2024-11-10,2564,,3,3,3
3832,2024-11-10,3038,,1,3,4
318,2024-11-10,1701,,4,4,1
1960,2024-11-10,2691,,5,5,1
2254,2024-11-10,3579,,5,5,1
109,2024-11-10,1087,,5,5,1
4445,2024-11-10,3375,,5,5,1
3266,2024-11-10,1159,,3,3,3
523,2024-11-10,3506,,5,5,1
155,2024-11-10,2564,,5,5,1
2073,2024-11-10,1927,,4,4,1
4649,2024-11-10,2589,,2,2,4
1318,2024-11-10,729,,5,5,1
1523,2024-11-10,3639,,5,5,1
1118,2024-11-10,2120,,5,5,1
311,2024-11-10,2012,,1,1,5
2498,2024-11-10,3572,,5,5,1
3086,2024-11-10,1310,,5,5,1
2222,2024-11-10,1098,,4,4,1
1207,2024-11-10,463,,5,5,1
812,2024-11-10,1678,,3,4,1
1138,2024-11-10,2666,,5,5,1
1639,2024-11-10,79,,5,5,1
4332,2024-11-10,326,,5,5,1
741,2024-11-10,1585,,4,4,1
48,2024-11-10,3770,,3,3,3
2852,2024-11-10,629,,5,5,1
3182,2024-11-10,501,,1,1,5
889,2024-11-10,3795,,5,5,1
3717,2024-11-10,1678,,1,1,5
3743,2024-11-10,655,,5,5,1
1725,2024-11-10,263,,3,3,3
4634,2024-11-10,355,,1,1,1
4687,2024-11-10,2666,,5,5,1
3763,2024-11-10,3506,,5,5,1
2019,2024-11-10,977,,3,3,1
3328,2024-11-10,2223,,5,5,1
538,2024-11-10,762,,5,5,1
3085,2024-11-10,2592,,5,5,1
1643,2024-11-10,116,,5,5,1
4389,2024-11-10,1217,,5,5,1
2893,2024-11-10,899,,3,4,3
1014,2024-11-10,3750,,5,5,1
2998,2024-11-10,3023,,5,5,1
356,2024-11-10,2526,,3,3,3
17,2024-11-10,3528,,3,4,1
1982,2024-11-10,730,,3,4,1
2662,2024-11-10,2059,,5,5,1
2681,2024-11-10,1577,,5,5,1
2572,2024-11-10,1853,,1,1,5
1679,2024-11-10,3573,,4,5,1
4255,2024-11-10,2364,,5,5,1
2112,2024-11-10,3091,,3,3,3
944,2024-11-10,2526,,3,5,3
4018,2024-11-10,452,,5,5,1
47,2024-11-10,2118,,3,5,1
1865,2024-11-10,1618,,5,5,1
4451,2024-11-10,512,,5,5,1
3392,2024-11-10,2350,,3,5,3
3498,2024-11-10,1213,,3,3,3
1682,2024-11-10,534,,5,5,1
2825,2024-11-10,978,,1,1,1
702,2024-11-10,483,,5,5,1
3102,2024-11-10,1393,,5,5,1
1605,2024-11-10,2118,,5,5,1
3654,2024-11-10,2341,,5,5,1
1163,2024-11-10,2475,,5,5,1
2358,2024-11-10,2526,,5,5,1
3376,2024-11-10,1213,,3,3,3
703,2024-11-10,1249,,3,3,3
4608,2024-11-10,997,,5,5,1
1619,2024-11-10,3273,,5,5,1
1610,2024-11-10,1135,,3,2,4
3711,2024-11-10,2852,,3,4,1
4652,2024-11-10,1700,,5,5,1
345,2024-11-10,1261,,4,5,1
3523,2024-11-10,777,,5,5,1
1959,2024-11-10,1873,,5,5,1
1716,2024-11-10,2163,,5,5,1
2451,2024-11-10,2490,,3,3,1
141,2024-11-10,120,,5,5,1
2603,2024-11-10,1884,,3,3,3
2426,2024-11-10,2710,,3,3,1
3448,2024-11-10,2490,,5,5,1
2476,2024-11-10,2163,,5,5,1
1362,2024-11-10,1438,,5,5,1
952,2024-11-10,3319,,5,5,1
3023,2024-11-10,1992,,5,5,1
3585,2024-11-10,1838,,2,3,2
153,2024-11-10,2345,,1,1,5
4064,2024-11-10,714,,4,4,1
1484,2024-11-10,1700,,5,5,1
214,2024-11-10,3099,,3,3,3
407,2024-11-10,1438,,3,3,1
893,2024-11-10,2490,,5,5,1
1073,2024-11-10,2490,,5,5,1
2744,2024-11-10,2480,,5,5,1
4594,2024-11-10,110,1975,3,3,1
176,2024-11-10,1717,,2,1,3
3885,2024-11-10,3652,,5,5,1
178,2024-11-10,2211,,3,3,3
4519,2024-11-10,97,,3,4,1
3774,2024-11-10,765,,3,3,3
4499,2024-11-10,1279,,5,5,1
282,2024-11-10,837,,1,1,5
4529,2024-11-10,547,,4,5,1
3860,2024-11-10,2211,,2,3,2
2723,2024-11-10,693,,3,3,3
3981,2024-11-10,2374,,5,5,1
2945,2024-11-10,723,,3,5,3
1272,2024-11-10,723,,5,5,1
187,2024-11-10,1363,,5,5,1
1706,2024-11-10,1139,,5,5,1
2551,2024-11-10,2211,,3,3,1
743,2024-11-10,500,,5,5,1
3983,2024-11-10,3554,,4,5,1
2417,2024-11-10,17,,5,5,1
1917,2024-11-10,614,,5,5,1
1490,2024-11-10,619,,5,5,1
3632,2024-11-10,1899,,3,5,3
2068,2024-11-10,3192,,5,5,1
330,2024-11-10,1207,,5,5,1
4400,2024-11-10,3679,,5,5,1
873,2024-11-10,1897,,5,5,1
1372,2024-11-10,990,,5,5,1
4263,2024-11-10,506,,3,4,3
1084,2024-11-10,3455,,5,5,1
2784,2024-11-10,393,,5,5,1
932,2024-11-10,249,,5,5,1
3725,2024-11-10,2639,,3,4,3
2179,2024-11-10,3196,,5,5,1
2332,2024-11-10,3239,,5,5,1
2471,2024-11-10,52,,5,5,1
1069,2024-11-10,822,,5,5,1
681,2024-11-10,3124,,3,5,1
1052,2024-11-10,3434,,5,5,1
753,2024-11-10,394,,5,5,1
4174,2024-11-10,52,,5,5,1
528,2024-11-10,2717,,3,5,1
4367,2024-11-10,2406,,1,1,1
2408,2024-11-10,248,,1,1,1
1658,2024-11-10,2903,,3,5,3
2224,2024-11-10,1429,,5,5,1
3989,2024-11-10,1737,,5,5,1
757,2024-11-10,3400,,5,5,1
2570,2024-11-10,608,,5,5,1
3422,2024-11-10,1218,,5,5,1
3318,2024-11-10,2312,,3,3,3
2828,2024-11-10,1737,,5,5,1
3966,2024-11-10,608,,5,5,1
244,2024-11-10,1488,,3,5,3
4670,2024-11-10,2523,,3,3,3
739,2024-11-10,2306,,5,5,1
2783,2024-11-10,3345,,4,4,1
