id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2
3675,2024-11-03,1142,,1,3
7636,2024-11-03,1899,,1,3
2304,2024-11-03,5397,,5,1
8894,2024-11-03,4978,,1,3
8966,2024-11-03,1150,,5,1
5075,2024-11-03,4084,,1,3
10327,2024-11-03,3338,,4,1
7469,2024-11-03,3863,,1,3
6879,2024-11-03,5448,,4,1
6662,2024-11-03,4985,,5,1
1293,2024-11-03,5448,,5,1
4360,2024-11-03,4354,,1,3
467,2024-11-03,2960,,4,1
2632,2024-11-03,5448,,4,1
3656,2024-11-03,5828,,5,1
5012,2024-11-03,2397,,1,3
81,2024-11-03,5744,,5,1
1124,2024-11-03,3001,,5,1
7268,2024-11-03,1382,,5,1
7407,2024-11-03,1,,4,1
4267,2024-11-03,2163,,1,3
2898,2024-11-03,2630,,5,1
8598,2024-11-03,4456,,5,1
4921,2024-11-03,1,,4,1
4483,2024-11-03,5443,,4,1
8542,2024-11-03,1,,5,1
6046,2024-11-03,3567,,5,1
2822,2024-11-03,354,,3,3
7165,2024-11-03,3148,,5,1
1291,2024-11-03,4425,,1,3
1996,2024-11-03,2901,,1,3
828,2024-11-03,3886,,5,1
2809,2024-11-03,4551,,5,1
7387,2024-11-03,4110,,4,1
1099,2024-11-03,677,,1,3
895,2024-11-03,1550,,5,1
7554,2024-11-03,1159,,1,3
1243,2024-11-03,4896,,5,1
3713,2024-11-03,2085,,5,1
32,2024-11-03,4322,,1,3
8591,2024-11-03,3376,,5,1
8622,2024-11-03,1866,,5,1
9994,2024-11-03,3036,,5,1
8850,2024-11-03,6147,,5,1
372,2024-11-03,104,,4,1
8537,2024-11-03,3383,,1,3
5445,2024-11-03,1711,,1,3
4008,2024-11-03,2509,,1,3
6778,2024-11-03,865,,3,3
1708,2024-11-03,2765,,5,1
5485,2024-11-03,5828,,5,1
1065,2024-11-03,2792,,1,3
8008,2024-11-03,3928,,3,3
4639,2024-11-03,955,,5,1
7729,2024-11-03,5051,,5,1
6504,2024-11-03,5340,,5,1
3722,2024-11-03,5356,,1,3
7989,2024-11-03,865,,5,1
1757,2024-11-03,5746,,5,1
3892,2024-11-03,5560,,5,1
4920,2024-11-03,1153,,1,3
45,2024-11-03,4789,,4,1
6680,2024-11-03,5262,,1,3
9494,2024-11-03,3929,,4,1
5258,2024-11-03,1607,,3,1
513,2024-11-03,1607,,5,1
8023,2024-11-03,5826,,1,3
9204,2024-11-03,4789,,4,1
3438,2024-11-03,5964,,5,1
3239,2024-11-03,6150,,5,1
6363,2024-11-03,4016,,1,3
650,2024-11-03,5496,,5,1
6933,2024-11-03,1120,,1,3
7506,2024-11-03,4314,,5,1
683,2024-11-03,1384,,5,1
9888,2024-11-03,4535,,4,1
3970,2024-11-03,4535,,4,1
3665,2024-11-03,751,,1,3
7440,2024-11-03,1456,,5,1
235,2024-11-03,3990,,5,1
2175,2024-11-03,445,,5,1
3104,2024-11-03,5537,,3,1
6522,2024-11-03,5185,,1,3
3911,2024-11-03,3405,,5,1
4509,2024-11-03,5063,,1,3
10136,2024-11-03,102,,3,3
4581,2024-11-03,2667,,5,1
105,2024-11-03,2632,,3,3
9191,2024-11-03,2576,,4,1
176,2024-11-03,2629,,1,3
9258,2024-11-03,1433,,5,1
3138,2024-11-03,5015,,5,1
8450,2024-11-03,2933,,5,1
6699,2024-11-03,1039,,4,1
6235,2024-11-03,1575,,4,1
5925,2024-11-03,1575,,3,3
3332,2024-11-03,159,,5,1
5774,2024-11-03,2595,,1,4
4503,2024-11-03,3087,,3,3
8428,2024-11-03,5677,,4,1
5079,2024-11-03,280,,1,3
3954,2024-11-03,3066,,1,3
4049,2024-11-03,5019,,4,1
9431,2024-11-03,2849,,5,1
7583,2024-11-03,5677,,5,1
1938,2024-11-03,4628,,5,1
4208,2024-11-03,5820,,3,3
8380,2024-11-03,4180,,1,3
5381,2024-11-03,4070,,5,1
149,2024-11-03,3062,,5,1
6151,2024-11-03,5062,,1,3
1015,2024-11-03,383,,5,1
9746,2024-11-03,247,,1,5
5167,2024-11-03,3851,,5,1
797,2024-11-03,4795,,5,1
5721,2024-11-03,758,,5,1
3289,2024-11-03,4780,,4,1
2661,2024-11-03,5009,,1,3
2433,2024-11-03,4315,4702,3,3
9075,2024-11-03,4071,,4,1
5898,2024-11-03,2272,,5,1
1944,2024-11-03,642,,5,1
6708,2024-11-03,1657,,5,1
7477,2024-11-03,2243,,4,1
10152,2024-11-03,3477,,5,1
593,2024-11-03,731,,1,3
4217,2024-11-03,3617,,5,1
7792,2024-11-03,4071,,5,1
3050,2024-11-03,2665,,5,1
8398,2024-11-03,3301,,1,4
5715,2024-11-03,5658,,5,1
4536,2024-11-03,4719,,1,3
1849,2024-11-03,4497,,5,1
1070,2024-11-03,6132,,5,1
6059,2024-11-03,5319,,5,1
369,2024-11-03,3660,,1,3
40,2024-11-03,3798,,1,3
7242,2024-11-03,2787,,1,1
4070,2024-11-03,2248,,1,3
8994,2024-11-03,4462,,4,1
973,2024-11-03,6070,,5,1
8325,2024-11-03,4668,,3,3
5054,2024-11-03,1273,,1,3
2065,2024-11-03,4423,,3,3
1590,2024-11-03,4905,,1,3
7589,2024-11-03,3675,,1,3
9161,2024-11-03,5147,,5,1
7676,2024-11-03,6193,,5,1
7420,2024-11-03,561,,3,1
6164,2024-11-03,3641,,3,1
4945,2024-11-03,5984,,5,1
8841,2024-11-03,4783,,5,1
3151,2024-11-03,1748,,1,3
6457,2024-11-03,1675,,1,3
2471,2024-11-03,4403,,1,5
1412,2024-11-03,3740,,5,1
9812,2024-11-03,2021,,1,3
7192,2024-11-03,5063,,5,1
4723,2024-11-03,4739,,4,1
1411,2024-11-03,5899,,5,1
6227,2024-11-03,3896,,4,1
9802,2024-11-03,4823,,1,3
1826,2024-11-03,5599,,5,1
594,2024-11-03,4462,,5,1
1475,2024-11-03,3084,,4,1
8578,2024-11-03,1052,,1,3
5091,2024-11-03,2715,,1,3
2488,2024-11-03,1273,,4,1
8677,2024-11-03,2584,,5,1
546,2024-11-03,5599,,4,1
2491,2024-11-03,5987,,5,1
581,2024-11-03,348,,1,3
428,2024-11-03,169,,5,1
2522,2024-11-03,5698,,5,1
154,2024-11-03,3246,,5,1
3987,2024-11-03,5883,,5,1
1171,2024-11-03,4718,,5,1
8429,2024-11-03,3738,,1,3
3242,2024-11-03,2177,,3,3
5890,2024-11-03,4686,,4,1
6921,2024-11-03,1582,,5,1
6100,2024-11-03,1508,,4,1
1978,2024-11-03,1475,,4,1
7287,2024-11-03,586,,5,1
5640,2024-11-03,501,,5,1
4445,2024-11-03,2810,,5,1
3842,2024-11-03,836,,5,1
1460,2024-11-03,836,,4,1
5271,2024-11-03,5286,,3,3
7691,2024-11-03,5286,,3,3
6258,2024-11-03,5286,,3,3
1967,2024-11-03,4698,,3,3
9401,2024-11-03,5286,,3,3
6430,2024-11-03,5286,,3,3
9457,2024-11-03,5286,,3,3
3171,2024-11-03,5286,,3,3
5403,2024-11-03,2527,,4,1
2408,2024-11-03,5286,,3,3
6309,2024-11-03,5286,,3,3
9302,2024-11-03,5286,,3,3
2130,2024-11-03,5286,,3,3
5882,2024-11-03,5286,,3,3
3252,2024-11-03,3647,2034,3,3
2596,2024-11-03,5286,,3,3
2340,2024-11-03,5286,,3,3
476,2024-11-03,3647,4655,3,3
9212,2024-11-03,5286,,3,3
2066,2024-11-03,4572,2128,3,3
9271,2024-11-03,2802,,3,3
6236,2024-11-03,3393,,2,4
4926,2024-11-03,2697,,3,3
9694,2024-11-03,4908,,3,3
6797,2024-11-04,1219,,3,3
9717,2024-11-04,3025,,4,1
697,2024-11-04,2262,,4,1
749,2024-11-04,5616,,3,3
4118,2024-11-04,287,,5,1
1775,2024-11-04,4525,,5,1
9124,2024-11-04,218,,4,1
2571,2024-11-04,503,,5,1
500,2024-11-04,4550,,5,1
7648,2024-11-04,3694,,5,1
6720,2024-11-04,1256,,4,1
7701,2024-11-04,6067,,4,1
831,2024-11-04,5277,,5,1
2296,2024-11-04,6179,,5,1
7215,2024-11-04,2241,,5,1
614,2024-11-04,1921,,4,1
2582,2024-11-04,3709,,5,1
2041,2024-11-04,3413,,4,1
8077,2024-11-04,1612,,5,1
8369,2024-11-04,1829,,5,1
2704,2024-11-04,3401,,5,1
9481,2024-11-04,586,,5,1
7984,2024-11-04,3413,,5,1
403,2024-11-04,4853,,4,1
247,2024-11-04,4029,,5,1
9946,2024-11-04,5374,,5,1
2149,2024-11-04,3949,,5,1
118,2024-11-04,176,,4,1
3213,2024-11-04,4587,,5,1
6929,2024-11-04,2815,,5,1
6245,2024-11-04,5405,,5,1
4867,2024-11-04,2035,,5,1
937,2024-11-04,1653,,3,1
4464,2024-11-04,5490,,4,1
4889,2024-11-04,1698,,5,1
1501,2024-11-04,2304,,5,1
3449,2024-11-04,2067,,5,1
3912,2024-11-04,2412,,1,3
6920,2024-11-04,2026,,5,1
3887,2024-11-04,350,,5,1
7443,2024-11-04,1286,,5,1
1676,2024-11-04,3883,,5,1
8264,2024-11-04,1653,,5,1
5145,2024-11-04,293,,5,1
2656,2024-11-04,2132,,4,1
5126,2024-11-04,3167,,4,1
8029,2024-11-04,2695,,4,1
5767,2024-11-04,2816,,5,1
339,2024-11-04,6149,,4,1
10285,2024-11-04,4423,,4,1
7329,2024-11-04,5379,,5,1
4374,2024-11-04,2698,,4,1
4510,2024-11-04,3702,,5,1
4555,2024-11-04,8,,5,1
4218,2024-11-04,1639,,5,1
8190,2024-11-04,2064,,5,1
5174,2024-11-04,4099,,5,1
2723,2024-11-04,5302,,5,1
5985,2024-11-04,5816,,5,1
1626,2024-11-04,1710,,3,3
7064,2024-11-04,8,,5,1
4731,2024-11-04,2956,,5,1
2706,2024-11-04,2262,,5,1
21,2024-11-04,1493,,3,3
8719,2024-11-04,2277,,5,1
9518,2024-11-04,1095,,5,1
2185,2024-11-04,4118,,5,1
5411,2024-11-04,4118,,5,1
2959,2024-11-04,2277,,4,1
7175,2024-11-04,3756,,5,1
3232,2024-11-04,2277,,4,1
5677,2024-11-04,2006,,4,1
3890,2024-11-04,2006,,3,1
1932,2024-11-04,2006,,4,1
9114,2024-11-04,5076,,4,1
4003,2024-11-04,2006,,4,1
8761,2024-11-04,1476,,4,1
4181,2024-11-04,963,,5,1
3390,2024-11-04,5289,,5,1
6715,2024-11-04,3813,,5,1
7919,2024-11-04,2277,,5,1
5823,2024-11-04,510,,3,1
1045,2024-11-04,2277,,5,1
7777,2024-11-04,2337,,5,1
9529,2024-11-04,4486,,4,1
3010,2024-11-04,2427,,2,4
3680,2024-11-04,2551,,5,1
9557,2024-11-04,3878,,1,4
4640,2024-11-04,4018,,5,1
6724,2024-11-04,1217,,5,1
8213,2024-11-04,3497,,5,1
5098,2024-11-04,4769,,3,3
5939,2024-11-04,3160,,4,1
953,2024-11-04,1420,,5,1
8891,2024-11-04,524,,5,1
8642,2024-11-04,1476,,5,1
10240,2024-11-04,3244,,5,1
4758,2024-11-04,5405,,5,1
3160,2024-11-04,3497,,5,1
3703,2024-11-04,5424,,5,1
113,2024-11-04,5056,,4,1
4589,2024-11-04,2088,,5,1
5268,2024-11-04,3819,,3,3
5539,2024-11-04,5415,,5,1
3385,2024-11-04,3894,,1,5
7515,2024-11-04,4285,,5,1
2515,2024-11-04,1423,,3,3
1218,2024-11-04,4866,,5,1
4399,2024-11-04,5575,,4,1
8469,2024-11-04,5056,,5,1
2166,2024-11-04,5405,,5,1
4849,2024-11-04,3497,,5,1
763,2024-11-04,5405,,5,1
6852,2024-11-04,4455,,1,3
10333,2024-11-04,6064,,4,1
571,2024-11-04,2902,,4,1
872,2024-11-04,3172,,3,3
9517,2024-11-04,107,,5,1
2897,2024-11-04,3802,,5,1
36,2024-11-04,1201,,4,1
1398,2024-11-04,5393,,5,1
3477,2024-11-04,5349,,5,1
8295,2024-11-04,3235,,5,1
4970,2024-11-04,2355,,4,1
6749,2024-11-04,1960,,4,1
205,2024-11-04,3977,,5,1
6543,2024-11-04,6064,,4,1
431,2024-11-04,57,,5,1
7598,2024-11-04,1012,,4,1
8282,2024-11-04,2304,,4,1
6419,2024-11-04,3461,,4,1
1335,2024-11-04,2320,,4,1
6654,2024-11-04,228,,4,1
4590,2024-11-04,584,,5,1
859,2024-11-04,2281,,1,1
600,2024-11-04,626,,3,3
8952,2024-11-04,3884,,4,1
3991,2024-11-04,4659,,1,3
2808,2024-11-04,4572,,5,1
131,2024-11-04,3884,,4,1
5818,2024-11-04,3884,,4,1
6703,2024-11-04,626,,5,1
5197,2024-11-04,4437,,5,1
851,2024-11-04,107,,5,1
7673,2024-11-04,525,,1,3
8632,2024-11-04,3120,,4,1
4057,2024-11-04,2007,,4,1
6061,2024-11-04,1160,,5,1
6035,2024-11-04,4525,,5,1
8186,2024-11-04,4525,,5,1
7864,2024-11-04,2104,,5,1
114,2024-11-04,3812,,5,1
1312,2024-11-04,2976,,1,5
7830,2024-11-04,3120,,3,1
1969,2024-11-04,5234,,5,1
393,2024-11-04,1012,,4,1
9146,2024-11-04,3120,,3,1
6590,2024-11-04,2304,,4,1
1831,2024-11-04,2304,,3,1
10057,2024-11-04,2304,,4,1
4297,2024-11-04,2304,,3,3
6353,2024-11-04,2304,,3,1
4619,2024-11-04,2304,,4,1
7434,2024-11-04,2304,,3,1
8767,2024-11-04,2304,,3,1
127,2024-11-04,2809,,4,1
3579,2024-11-04,4808,,5,1
1887,2024-11-04,4433,,1,5
59,2024-11-04,4488,,5,1
509,2024-11-04,4808,,4,1
10121,2024-11-04,4048,,5,1
7479,2024-11-04,4587,,4,1
6783,2024-11-04,4808,,4,1
1328,2024-11-04,4608,,5,1
6695,2024-11-04,107,,5,1
8829,2024-11-04,2624,,5,1
6376,2024-11-04,4808,,5,1
1375,2024-11-04,4689,,5,1
3278,2024-11-04,4497,,5,1
8981,2024-11-04,3507,,5,1
1309,2024-11-04,4855,,5,1
6202,2024-11-04,4256,,4,1
5968,2024-11-04,5487,,5,1
2310,2024-11-04,5299,,5,1
8511,2024-11-04,333,,5,1
686,2024-11-04,4587,,4,1
1100,2024-11-04,1260,,3,3
6203,2024-11-04,4256,,4,1
7956,2024-11-04,4972,,5,1
1481,2024-11-04,1297,,5,1
8129,2024-11-04,3282,,5,1
3644,2024-11-04,1260,,3,3
3519,2024-11-04,576,,4,1
4342,2024-11-04,5319,,5,1
3029,2024-11-04,3095,,5,1
156,2024-11-04,5622,,5,1
1048,2024-11-04,4587,,5,1
1464,2024-11-04,1291,,5,1
8679,2024-11-04,814,,3,3
2486,2024-11-04,555,,5,1
8861,2024-11-04,555,,4,1
9028,2024-11-04,667,,5,1
2426,2024-11-04,107,,4,1
8235,2024-11-04,4418,,5,1
7163,2024-11-04,5540,,4,1
2062,2024-11-04,4358,4358,5,1
2994,2024-11-04,4811,,2,4
2914,2024-11-04,4358,,5,1
6757,2024-11-04,6178,,5,1
9571,2024-11-04,5622,,5,1
475,2024-11-04,4193,,5,1
4097,2024-11-04,1254,,3,3
7584,2024-11-04,109,,5,1
479,2024-11-04,4304,,2,4
2961,2024-11-04,109,,4,1
3090,2024-11-04,429,,5,1
9836,2024-11-04,109,,3,1
3615,2024-11-04,109,,4,1
796,2024-11-04,4657,,5,1
8084,2024-11-04,5360,,5,1
2919,2024-11-04,524,,5,1
7112,2024-11-04,1468,,5,1
4428,2024-11-04,3649,,4,1
9017,2024-11-04,3649,,3,1
4714,2024-11-04,3649,,5,1
8624,2024-11-04,5580,,4,1
10073,2024-11-04,5227,,5,1
1374,2024-11-04,4797,,1,4
1728,2024-11-04,4373,,3,3
8246,2024-11-04,5488,,5,1
1951,2024-11-04,4138,,4,1
63,2024-11-04,3580,,4,1
6884,2024-11-04,4765,,5,1
9736,2024-11-04,1176,,4,1
1836,2024-11-04,6090,,2,4
7692,2024-11-04,2122,,1,5
9650,2024-11-04,4493,,5,1
2169,2024-11-04,549,,1,3
2857,2024-11-04,4941,,1,3
3571,2024-11-04,1341,,5,1
4085,2024-11-04,1577,,5,1
9839,2024-11-04,1259,,5,1
5105,2024-11-04,4983,,5,1
5707,2024-11-04,5590,,5,1
3638,2024-11-04,2342,,4,1
5189,2024-11-04,927,,4,1
10093,2024-11-04,4742,,5,1
5983,2024-11-04,1633,,1,5
7703,2024-11-04,1877,,5,1
8712,2024-11-04,5423,,3,1
5314,2024-11-04,5833,,5,1
3021,2024-11-04,5289,,5,1
3771,2024-11-04,5289,,3,1
3748,2024-11-04,3996,,5,1
65,2024-11-04,5924,,1,3
6683,2024-11-04,533,,5,1
7656,2024-11-04,5833,,5,1
4344,2024-11-04,3381,,5,1
7428,2024-11-04,4138,,1,5
4664,2024-11-04,2529,,5,1
5960,2024-11-04,1832,,5,1
5538,2024-11-04,1419,,5,1
4199,2024-11-04,1832,,5,1
4353,2024-11-04,1419,,4,1
3646,2024-11-04,1419,,5,1
8553,2024-11-04,863,,5,1
6085,2024-11-04,3228,,5,1
7447,2024-11-04,482,,5,1
2144,2024-11-04,1897,,1,1
703,2024-11-04,2356,,5,1
4972,2024-11-04,3063,,4,1
1046,2024-11-04,5708,,4,1
6814,2024-11-04,5431,,4,1
1033,2024-11-04,1973,,4,1
303,2024-11-04,4158,,4,1
10047,2024-11-04,5291,,1,4
557,2024-11-04,4859,,4,1
1576,2024-11-04,5608,,4,1
6658,2024-11-04,5608,,5,1
175,2024-11-04,3569,,5,1
6197,2024-11-04,3532,,5,1
1138,2024-11-04,3649,,5,1
1999,2024-11-04,5608,,5,1
5550,2024-11-04,3502,,5,1
8768,2024-11-04,5608,,3,1
7706,2024-11-04,3228,,3,3
6173,2024-11-04,5608,,3,1
3648,2024-11-04,3166,,5,1
8464,2024-11-04,386,,4,1
8623,2024-11-04,4168,,3,1
556,2024-11-04,1721,,5,1
7352,2024-11-04,2961,,3,1
7828,2024-11-04,333,,3,1
6530,2024-11-04,3,,5,1
9167,2024-11-04,5068,,1,1
6119,2024-11-04,1456,,5,1
9228,2024-11-04,4083,,4,1
2968,2024-11-04,152,,3,1
5327,2024-11-04,604,,5,1
4237,2024-11-04,333,,4,1
9065,2024-11-04,767,,3,1
7752,2024-11-04,5679,,4,1
5607,2024-11-04,5679,,5,1
853,2024-11-04,5679,,4,1
3650,2024-11-04,5679,,4,1
5447,2024-11-04,1847,,1,3
2129,2024-11-04,5898,,4,1
8626,2024-11-04,1384,,4,1
1059,2024-11-04,5702,,5,1
765,2024-11-04,711,,1,3
4027,2024-11-04,2446,,4,1
7335,2024-11-04,1033,,1,3
1097,2024-11-04,1473,,5,1
8911,2024-11-04,4714,,5,1
2174,2024-11-04,6180,,5,1
1490,2024-11-04,6180,,5,1
4270,2024-11-04,3127,,4,1
2272,2024-11-04,2095,,4,1
5264,2024-11-04,1384,,5,1
28,2024-11-04,4129,5710,3,3
1934,2024-11-04,5390,,5,1
4768,2024-11-04,2992,,4,1
7238,2024-11-04,2054,,5,1
8924,2024-11-04,5488,,5,1
4444,2024-11-04,2877,,5,1
6252,2024-11-04,4568,,5,1
2282,2024-11-04,5001,,1,3
8555,2024-11-04,1532,,5,1
6581,2024-11-04,3895,,4,1
35,2024-11-04,3207,,5,1
5214,2024-11-04,5542,,4,1
10143,2024-11-04,4505,,5,1
6600,2024-11-04,4421,,5,1
6002,2024-11-04,2846,,5,1
5344,2024-11-04,382,,5,1
2740,2024-11-04,839,,1,5
8774,2024-11-04,6213,,5,1
4082,2024-11-04,5575,,5,1
1338,2024-11-04,5272,,5,1
5639,2024-11-04,2737,,5,1
3902,2024-11-04,6064,,3,1
3205,2024-11-04,5685,,5,1
9084,2024-11-04,2791,,5,1
4961,2024-11-04,5439,,5,1
2748,2024-11-04,5537,,5,1
2091,2024-11-04,4277,,4,1
2421,2024-11-04,5575,,4,1
8182,2024-11-04,985,,5,1
5206,2024-11-04,6065,,5,1
1532,2024-11-04,1722,,5,1
3944,2024-11-04,5886,,5,1
2534,2024-11-04,1859,,5,1
1159,2024-11-04,1025,,5,1
5170,2024-11-04,4350,,5,1
5051,2024-11-04,926,,5,1
9594,2024-11-04,4664,,5,1
9292,2024-11-04,2583,,5,1
1278,2024-11-04,5883,,5,1
5653,2024-11-04,5388,,1,3
7232,2024-11-04,1854,,5,1
1689,2024-11-04,2519,,5,1
265,2024-11-04,63,,5,1
6044,2024-11-04,4639,,4,1
5309,2024-11-04,6184,,3,3
1479,2024-11-04,5161,,5,1
7161,2024-11-04,412,,5,1
6525,2024-11-04,3207,,3,1
989,2024-11-04,2627,,5,1
7133,2024-11-04,1772,,5,1
844,2024-11-04,894,,1,4
2362,2024-11-04,2365,,5,1
6894,2024-11-04,3649,,5,1
2543,2024-11-04,3202,,5,1
7384,2024-11-04,5522,,5,1
6497,2024-11-04,6077,,5,1
1610,2024-11-04,5646,,4,1
1451,2024-11-04,5816,,5,1
8747,2024-11-04,987,,5,1
542,2024-11-04,727,,5,1
1204,2024-11-04,872,,5,1
7391,2024-11-04,3061,,5,1
2645,2024-11-04,5670,,5,1
9469,2024-11-04,323,,5,1
10031,2024-11-04,1639,,5,1
8854,2024-11-04,4986,,4,1
4182,2024-11-04,3587,,5,1
5372,2024-11-04,1775,,5,1
4993,2024-11-04,6060,,4,1
1588,2024-11-04,5329,,5,1
4355,2024-11-04,5085,,5,1
5099,2024-11-04,1066,,4,1
4347,2024-11-04,3851,,5,1
2101,2024-11-04,2129,,1,5
5923,2024-11-04,5362,,4,1
1694,2024-11-04,1338,,4,1
3891,2024-11-04,3097,,5,1
3723,2024-11-04,4877,,5,1
4894,2024-11-04,1778,,5,1
2851,2024-11-04,611,,4,1
1493,2024-11-04,5085,,5,1
562,2024-11-04,3477,,5,1
6826,2024-11-04,292,,5,1
3604,2024-11-04,2615,,5,1
2641,2024-11-04,4212,,5,1
1870,2024-11-04,2144,,4,1
9747,2024-11-04,6052,,5,1
8473,2024-11-04,4017,,5,1
5881,2024-11-04,4426,,4,1
4946,2024-11-04,611,,5,1
7395,2024-11-04,5977,,5,1
921,2024-11-04,3348,,5,1
2736,2024-11-04,5487,,4,1
2281,2024-11-04,5899,,4,1
7570,2024-11-04,2144,,5,1
6639,2024-11-04,5487,,5,1
2941,2024-11-04,2173,,5,1
4415,2024-11-04,646,,1,5
1403,2024-11-04,5024,,3,1
6772,2024-11-04,1460,,5,1
2780,2024-11-04,3864,,5,1
8802,2024-11-04,3031,,5,1
6616,2024-11-04,2061,,5,1
4221,2024-11-04,3648,,3,1
2094,2024-11-04,3162,,5,1
3532,2024-11-04,1273,,5,1
992,2024-11-04,1273,,5,1
7011,2024-11-04,1786,,5,1
8638,2024-11-04,844,,5,1
5261,2024-11-04,2689,,5,1
7855,2024-11-04,3467,,5,1
9459,2024-11-04,3342,,5,1
4646,2024-11-04,2729,,5,1
2882,2024-11-04,981,,5,1
7880,2024-11-04,3697,,5,1
10172,2024-11-04,5008,,5,1
8263,2024-11-04,816,,5,1
9415,2024-11-04,3033,,5,1
6210,2024-11-04,1806,,5,1
4382,2024-11-04,892,,5,1
8687,2024-11-04,865,,5,1
3316,2024-11-04,3493,,5,1
329,2024-11-04,3059,,5,1
855,2024-11-04,1752,,4,1
3246,2024-11-04,3604,,5,1
4603,2024-11-04,355,,5,1
5806,2024-11-04,1809,,5,1
3184,2024-11-04,1248,,4,1
9582,2024-11-04,3477,,4,1
347,2024-11-04,3451,,4,1
1573,2024-11-04,4412,,5,1
1651,2024-11-04,5054,,5,1
4080,2024-11-04,4699,,3,3
7483,2024-11-04,4719,,5,1
8065,2024-11-04,2220,,4,1
209,2024-11-04,5266,,4,1
7668,2024-11-04,3088,,5,1
7291,2024-11-04,4859,,5,1
3190,2024-11-04,3239,,4,1
8753,2024-11-04,1640,,5,1
3368,2024-11-04,4034,,1,1
6013,2024-11-04,1273,,4,1
9355,2024-11-04,4317,,5,1
3584,2024-11-04,1790,,5,1
107,2024-11-04,796,,4,1
7786,2024-11-04,1277,,5,1
1675,2024-11-04,3436,,4,1
3247,2024-11-04,490,,5,1
245,2024-11-04,981,,4,1
9719,2024-11-04,4699,,5,1
10344,2024-11-04,2210,,5,1
8670,2024-11-04,2566,,5,1
5382,2024-11-04,1421,,5,1
5363,2024-11-04,1442,,4,1
4715,2024-11-04,3094,,4,1
8874,2024-11-04,4604,,5,1
1916,2024-11-04,2477,,4,1
10094,2024-11-04,6136,,4,1
4391,2024-11-04,1231,,4,1
4156,2024-11-04,510,,4,1
1935,2024-11-04,4947,,5,1
4474,2024-11-04,3401,,5,1
2915,2024-11-04,3554,,5,1
4184,2024-11-04,1800,,5,1
2326,2024-11-04,2420,,5,1
5980,2024-11-04,3409,,5,1
484,2024-11-04,1311,,5,1
1289,2024-11-04,5546,,5,1
4493,2024-11-04,5805,,5,1
9851,2024-11-04,1959,,5,1
3690,2024-11-04,381,,5,1
5125,2024-11-04,5837,,5,1
9590,2024-11-04,4387,,5,1
8948,2024-11-04,2089,,5,1
6843,2024-11-04,2666,,5,1
3325,2024-11-04,2872,,5,1
3169,2024-11-04,5756,,5,1
7419,2024-11-04,2184,,5,1
5501,2024-11-04,4980,,4,1
3870,2024-11-04,2731,,5,1
4385,2024-11-04,780,,5,1
443,2024-11-04,2910,,5,1
5914,2024-11-04,3059,,5,1
7142,2024-11-04,3262,,5,1
3051,2024-11-04,4667,4667,4,1
8840,2024-11-04,5761,,3,3
1586,2024-11-04,813,,3,3
9983,2024-11-04,843,,1,3
8881,2024-11-04,4899,,5,1
6697,2024-11-04,2323,,5,1
2352,2024-11-04,4435,,1,5
7517,2024-11-04,5306,3230,1,5
7996,2024-11-04,3496,,4,1
6205,2024-11-04,3007,,5,1
8847,2024-11-04,961,,5,1
8490,2024-11-04,3739,,1,5
441,2024-11-04,1456,,5,1
6390,2024-11-04,3787,,5,1
1680,2024-11-04,1773,,5,1
9870,2024-11-04,1773,,4,1
1706,2024-11-04,5602,,5,1
224,2024-11-04,940,,4,1
1828,2024-11-04,403,,5,1
4661,2024-11-04,5397,,4,1
9157,2024-11-04,2967,,3,1
1712,2024-11-04,922,,5,1
4727,2024-11-04,2290,,5,1
9308,2024-11-04,2960,,5,1
4943,2024-11-04,4487,,5,1
8742,2024-11-04,5094,,1,3
5302,2024-11-04,1805,,4,1
5190,2024-11-04,2918,,5,1
1941,2024-11-04,737,,4,1
8393,2024-11-04,2997,,5,1
2868,2024-11-04,737,,5,1
1940,2024-11-04,4480,,5,1
7886,2024-11-04,1639,,5,1
1130,2024-11-04,1921,,4,1
9519,2024-11-04,1734,,5,1
10095,2024-11-04,5795,,5,1
6025,2024-11-04,1937,,5,1
5109,2024-11-04,5677,,4,1
3747,2024-11-04,6017,,5,1
8086,2024-11-04,4554,,5,1
2460,2024-11-04,3715,,4,1
2801,2024-11-04,6029,,5,1
7842,2024-11-04,6160,,5,1
583,2024-11-04,5017,,5,1
6744,2024-11-04,1227,,5,1
7027,2024-11-04,2775,,5,1
6090,2024-11-04,1227,,5,1
10235,2024-11-04,1227,,5,1
8006,2024-11-04,4496,,5,1
5907,2024-11-04,5656,,5,1
10246,2024-11-04,6160,,5,1
1556,2024-11-04,540,,5,1
6354,2024-11-04,6099,,5,1
750,2024-11-04,5708,,5,1
861,2024-11-04,2273,,5,1
2280,2024-11-04,568,,5,1
3448,2024-11-04,2158,,5,1
1164,2024-11-04,2156,,5,1
8923,2024-11-04,5036,,5,1
6427,2024-11-04,3514,,5,1
8818,2024-11-04,3055,,5,1
4350,2024-11-04,586,,5,1
8306,2024-11-04,1915,,5,1
9461,2024-11-04,5773,,5,1
9448,2024-11-04,880,,5,1
4029,2024-11-04,41,,5,1
3240,2024-11-04,683,,5,1
2625,2024-11-04,2306,,3,1
6221,2024-11-04,41,,3,3
5835,2024-11-04,3524,,5,1
994,2024-11-04,5222,,5,1
